id_evaluacion,id_cliente,fecha_evaluacion,score_crediticio,ingresos_mensuales,deuda_total,ratio_endeudamiento,num_impagos_12m,utilizacion_credito_pct,nivel_riesgo,probabilidad_impago
5485,1442,2026-03-31,700,1618.26,28945.64,120,0,10.58,alto,0.31296
5486,1442,2026-06-30,671,1618.26,15380.42,79.2,0,25.6,alto,0.31645
5487,1443,2025-09-30,688,487.95,4288.4,73.24,0,53.74,alto,0.25142
5488,1443,2025-12-31,712,487.95,1333.16,22.77,0,4.69,medio,0.13534
5489,1443,2026-03-31,699,487.95,4930.52,84.21,0,23.11,alto,0.24387
5490,1443,2026-06-30,671,487.95,2865.51,48.94,0,56.14,alto,0.25592
5491,1444,2025-09-30,684,2191.6,30798.28,117.11,0,29.0,alto,0.35083
5492,1444,2025-12-31,656,2191.6,27322.91,103.89,0,48.12,alto,0.42009
5493,1444,2026-03-31,693,2191.6,29794.84,113.29,0,19.69,alto,0.31766
5494,1444,2026-06-30,664,2191.6,26532.15,100.89,0,39.27,alto,0.3843
5495,1445,2025-09-30,618,1576.94,24874.25,120,0,29.71,alto,0.6137
5496,1445,2025-12-31,639,1576.94,1973.5,10.43,0,39.55,alto,0.37115
5497,1445,2026-03-31,658,1576.94,1324.41,7.0,0,44.63,alto,0.29469
5498,1445,2026-06-30,603,1576.94,12576.91,66.46,0,44.23,alto,0.5747
5499,1446,2025-09-30,585,579.45,8372.39,120,0,25.33,alto,0.76172
5500,1446,2025-12-31,599,579.45,1055.34,15.18,0,2.35,alto,0.54983
5501,1446,2026-03-31,614,579.45,3945.07,56.74,0,31.87,alto,0.5053
5502,1446,2026-06-30,606,579.45,8084.62,116.27,0,36.73,alto,0.66071
5503,1447,2025-09-30,700,1778.19,2996.57,14.04,0,17.34,medio,0.16296
5504,1447,2025-12-31,708,1778.19,26152.42,120,0,40.74,alto,0.29408
5505,1447,2026-03-31,701,1778.19,419.0,1.96,0,44.09,medio,0.1605
5506,1447,2026-06-30,681,1778.19,21490.99,100.72,0,12.18,alto,0.32713
5507,1448,2025-09-30,741,1401.17,19449.3,115.67,0,0,alto,0.22592
5508,1448,2025-12-31,748,1401.17,1022.42,6.08,0,32.47,bajo,0.07522
5509,1448,2026-03-31,757,1401.17,15556.09,92.52,0,45.94,medio,0.15964
5510,1448,2026-06-30,723,1401.17,23086.52,120,0,39.78,alto,0.26359
5511,1449,2025-09-30,699,1743.27,23027.01,110.08,0,38.43,alto,0.29561
5512,1449,2025-12-31,703,1743.27,14183.69,67.8,0,39.69,medio,0.20126
5513,1449,2026-03-31,667,1743.27,23603.86,112.83,0,29.03,alto,0.39752
5514,1449,2026-06-30,639,1743.27,15499.99,74.09,0,0,alto,0.42934
5515,1450,2025-09-30,823,1574.52,13768.66,72.87,0,34.75,bajo,0.07612
5516,1450,2025-12-31,809,1574.52,10753.58,56.91,0,42.82,bajo,0.04996
5517,1450,2026-03-31,824,1574.52,3100.69,16.41,0,12.61,bajo,0.02002
5518,1450,2026-06-30,827,1574.52,15308.33,81.02,0,44.37,medio,0.09102
5519,1451,2025-09-30,826,4385.74,19436.22,36.93,0,7.56,bajo,0.01932
5520,1451,2025-12-31,794,4385.74,23632.04,44.9,0,18.44,bajo,0.03404
5521,1451,2026-03-31,782,4385.74,11347.67,21.56,0,16.61,bajo,0.042
5522,1451,2026-06-30,824,4385.74,67415.33,120,0,46.54,medio,0.17002
5523,1452,2025-09-30,649,3745.04,16971.37,37.76,0,42.47,alto,0.3298
5524,1452,2025-12-31,627,3745.04,55763.58,120,0,53.72,alto,0.57334
5525,1452,2026-03-31,630,3745.04,54603.29,120,0,32.65,alto,0.56008
5526,1452,2026-06-30,642,3745.04,9510.87,21.16,0,60.49,alto,0.35851
5527,1453,2025-09-30,732,2308.07,21944.05,79.23,0,27.64,medio,0.16659
5528,1453,2025-12-31,726,2308.07,38967.62,120,0,56.9,alto,0.25822
5529,1453,2026-03-31,771,2308.07,27723.37,100.1,0,38.27,medio,0.16101
5530,1453,2026-06-30,763,2308.07,34078.7,120,0,85.08,medio,0.20831
5531,1454,2025-09-30,771,1501.1,22264.77,120,0,52.87,medio,0.20082
5532,1454,2025-12-31,734,1501.1,15841.04,87.94,0,26.99,medio,0.18084
5533,1454,2026-03-31,765,1501.1,6150.77,34.15,0,61.93,bajo,0.05635
5534,1454,2026-06-30,728,1501.1,18977.76,105.35,0,0,alto,0.22547
5535,1455,2025-09-30,871,3006.28,16335.92,45.28,0,48.54,bajo,0.00918
5536,1455,2025-12-31,850,3006.28,27383.07,75.91,0,42.56,bajo,0.07438
5537,1455,2026-03-31,842,3006.28,25855.22,71.67,0,54.38,bajo,0.06785
5538,1455,2026-06-30,800,3006.28,18580.52,51.5,0,35.99,bajo,0.04364
5539,1456,2025-09-30,625,1745.67,2175.7,10.39,0,16.32,alto,0.43224
5540,1456,2025-12-31,630,1745.67,276.58,1.32,0,25.16,alto,0.41008
5541,1456,2026-03-31,610,1745.67,9746.57,46.53,0,47.15,alto,0.50305
5542,1456,2026-06-30,601,1745.67,29034.13,120,0,1.62,alto,0.69082
5543,1457,2025-09-30,648,2040.53,99.43,0.41,0,31.15,alto,0.33383
5544,1457,2025-12-31,620,2040.53,34364.08,120,0,23.01,alto,0.60467
5545,1457,2026-03-31,607,2040.53,25446.79,103.92,0,11.03,alto,0.63148
5546,1457,2026-06-30,625,2040.53,29701.59,120,0,16.28,alto,0.58224
5547,1458,2025-09-30,680,1259.04,17902.26,118.49,0,47.19,alto,0.36577
5548,1458,2025-12-31,701,1259.04,11759.7,77.83,0,37.37,alto,0.22617
5549,1458,2026-03-31,678,1259.04,12943.57,85.67,0,62.59,alto,0.30641
5550,1458,2026-06-30,666,1259.04,21210.58,120,0,27.58,alto,0.41538
5551,1459,2025-09-30,653,1785.2,9091.86,42.44,0,20.61,alto,0.31393
5552,1459,2025-12-31,664,1785.2,613.74,2.86,0,30.49,alto,0.27253
5553,1459,2026-03-31,669,1785.2,4932.45,23.02,0,42.27,alto,0.25488
5554,1459,2026-06-30,658,1785.2,22345.82,104.31,0,20.63,alto,0.41331
5555,1460,2026-06-30,710,3959.1,37808.12,79.58,0,57.52,medio,0.20881
5556,1461,2025-09-30,646,950,8414.08,73.81,0,43.2,alto,0.39958
5557,1461,2025-12-31,646,950,7893.85,69.24,0,10.57,alto,0.39045
5558,1461,2026-03-31,637,950,16365.35,120,0,0,alto,0.52968
5559,1461,2026-06-30,629,950,5882.98,51.61,0,29.09,alto,0.4277
5560,1462,2025-09-30,652,2635.56,43046.03,120,0,35.19,alto,0.46786
5561,1462,2025-12-31,659,2635.56,18018.65,56.97,0,43.92,alto,0.31487
5562,1462,2026-03-31,663,2635.56,33081.15,104.6,0,22.27,alto,0.39535
5563,1462,2026-06-30,679,2635.56,44270.28,120,0,5.63,alto,0.37191
5564,1463,2025-09-30,591,1642.08,5998.77,30.44,0,0,alto,0.58551
5565,1463,2025-12-31,592,1642.08,22591.78,114.65,0,68.92,alto,0.7204
5566,1463,2026-03-31,573,1642.08,12181.39,61.82,0,46.03,alto,0.69575
5567,1463,2026-06-30,591,1642.08,21678.64,110.02,0,38.06,alto,0.71555
5568,1464,2025-09-30,713,2201.23,14543.15,55.06,1,47.08,medio,0.17834
5569,1464,2025-12-31,704,2201.23,33436.66,120,1,60.37,alto,0.32828
5570,1464,2026-03-31,738,2201.23,8428.05,31.91,1,94.42,medio,0.11389
5571,1464,2026-06-30,742,2201.23,39469.22,120,1,44.55,alto,0.25817
5572,1465,2025-09-30,733,1876.11,20735.75,92.1,0,21.13,medio,0.19074
5573,1465,2025-12-31,714,1876.11,14635.17,65.01,0,27.02,medio,0.17115
5574,1465,2026-03-31,716,1876.11,20970.42,93.15,0,31.03,alto,0.22335
5575,1465,2026-06-30,688,1876.11,177.35,0.79,0,63.45,medio,0.19495
5576,1466,2025-09-30,691,1243.85,3366.05,22.55,0,15.14,medio,0.18653
5577,1466,2025-12-31,665,1243.85,10407.99,69.73,0,31.52,alto,0.3184
5578,1466,2026-03-31,680,1243.85,6435.59,43.12,0,41.43,medio,0.21879
5579,1466,2026-06-30,653,1243.85,20420.63,120,0,61.46,alto,0.46393
5580,1467,2025-09-30,728,845.6,5640.72,55.59,0,74.87,medio,0.12593
5581,1467,2025-12-31,662,845.6,4874.43,48.04,0,22.58,alto,0.28587
5582,1467,2026-03-31,677,845.6,13322.11,120,0,81.24,alto,0.37826
5583,1467,2026-06-30,652,845.6,10314.49,101.65,0,77.92,alto,0.43115
5584,1468,2025-09-30,747,1733.54,6894.59,33.14,0,36.2,bajo,0.0765
5585,1468,2025-12-31,748,1733.54,20067.17,96.47,0,55.06,medio,0.17815
5586,1468,2026-03-31,705,1733.54,23855.52,114.68,0,51.19,alto,0.29029
5587,1468,2026-06-30,760,1733.54,1004.1,4.83,0,52.41,bajo,0.06138
5588,1469,2025-09-30,677,1011.39,14939.3,120,0,0,alto,0.37826
5589,1469,2025-12-31,683,1011.39,3869.07,31.88,0,5.79,medio,0.20961
5590,1469,2026-03-31,714,1011.39,10837.08,89.29,0,38.67,medio,0.21973
5591,1469,2026-06-30,689,1011.39,7626.36,62.84,0,39.54,alto,0.22778
5592,1470,2025-09-30,758,3363.02,54915.34,120,0,26.73,medio,0.21351
5593,1470,2025-12-31,715,3363.02,7669.97,19.01,0,43.91,medio,0.12908
5594,1470,2026-03-31,741,3363.02,58516.55,120,0,57.27,alto,0.23457
5595,1470,2026-06-30,760,3363.02,20141.12,49.91,0,28.41,bajo,0.0712
5596,1471,2025-09-30,744,1785.86,25008.9,116.7,1,33.73,alto,0.24884
5597,1471,2025-12-31,777,1785.86,23557.42,109.93,1,83.95,medio,0.20066
5598,1471,2026-03-31,776,1785.86,15117.88,70.54,1,65.84,medio,0.1227
5599,1471,2026-06-30,740,1785.86,17282.34,80.64,1,54.68,medio,0.18228
5600,1472,2025-12-31,703,2545.4,39901.74,120,0,17.85,alto,0.30566
5601,1472,2026-03-31,709,2545.4,6869.18,22.49,0,31.27,medio,0.14185
5602,1472,2026-06-30,698,2545.4,37180.81,120,0,18.33,alto,0.31798
5603,1473,2025-09-30,790,3023.49,25011.69,68.94,0,24.76,medio,0.08439
5604,1473,2025-12-31,797,3023.49,48297.34,120,0,50.31,medio,0.1823
5605,1473,2026-03-31,798,3023.49,955.96,2.63,0,0,bajo,0.03173
5606,1473,2026-06-30,768,3023.49,35630.78,98.21,0,71.5,medio,0.15993
5607,1474,2025-09-30,734,2166.13,5013.22,19.29,0,19.08,medio,0.09496
5608,1474,2025-12-31,714,2166.13,24912.22,95.84,0,16.68,alto,0.23282
5609,1474,2026-03-31,741,2166.13,15487.88,59.58,0,34.87,medio,0.11374
5610,1474,2026-06-30,757,2166.13,15426.0,59.35,0,40.07,medio,0.09329
5611,1475,2025-09-30,792,2014.22,19121.42,79.11,0,5.21,medio,0.10348
5612,1475,2025-12-31,745,2014.22,9941.44,41.13,0,64.06,bajo,0.07911
5613,1475,2026-03-31,802,2014.22,28745.43,118.93,0,29.47,medio,0.17743
5614,1475,2026-06-30,769,2014.22,3283.73,13.59,0,34.19,bajo,0.0526
5615,1476,2025-09-30,787,2011.74,2657.51,11.01,0,66.84,bajo,0.03849
5616,1476,2025-12-31,803,2011.74,5680.13,23.53,0,27.96,bajo,0.02905
5617,1476,2026-03-31,773,2011.74,26924.2,111.53,0,52.92,medio,0.18216
5618,1476,2026-06-30,809,2011.74,26087.23,108.06,0,0,medio,0.15226
5619,1477,2025-09-30,706,2539.4,27399.16,89.91,0,34.23,alto,0.23845
5620,1477,2025-12-31,702,2539.4,10660.0,34.98,0,63.63,medio,0.15806
5621,1477,2026-03-31,715,2539.4,34119.25,111.97,0,60.19,alto,0.26302
5622,1477,2026-06-30,710,2539.4,41366.31,120,0,76.09,alto,0.28965
5623,1478,2025-09-30,604,1304.64,3231.65,20.64,0,36.28,alto,0.52725
5624,1478,2025-12-31,674,1304.64,2147.48,13.72,0,35.02,alto,0.23801
5625,1478,2026-03-31,694,1304.64,16069.94,102.65,0,35.88,alto,0.29369
5626,1478,2026-06-30,647,1304.64,11627.97,74.27,0,8.09,alto,0.39643
5627,1479,2025-09-30,672,940.98,14055.89,120,0,54.93,alto,0.39466
5628,1479,2025-12-31,665,940.98,9685.67,85.78,0,38.32,alto,0.3505
5629,1479,2026-03-31,689,940.98,16308.02,120,0,3.39,alto,0.34211
5630,1479,2026-06-30,670,940.98,5852.37,51.83,0,32.32,alto,0.26511
5631,1480,2025-09-30,663,3538.8,16411.04,38.65,0,21.29,alto,0.27615
5632,1480,2025-12-31,636,3538.8,42767.4,100.71,0,5.76,alto,0.49539
5633,1480,2026-03-31,615,3538.8,9567.25,22.53,0,70.01,alto,0.47729
5634,1480,2026-06-30,617,3538.8,31544.13,74.28,0,61.1,alto,0.52679
5635,1481,2025-09-30,757,2159.53,13301.23,51.33,0,43.83,bajo,0.07726
5636,1481,2025-12-31,748,2159.53,4929.18,19.02,0,68.4,bajo,0.07522
5637,1481,2026-03-31,728,2159.53,36060.65,120,0,38.0,alto,0.25476
5638,1481,2026-06-30,726,2159.53,25390.24,97.98,0,37.98,medio,0.21417
5639,1482,2025-09-30,676,1265.11,1959.11,12.9,0,3.07,alto,0.23148
5640,1482,2025-12-31,667,1265.11,7782.9,51.27,0,0,alto,0.27438
5641,1482,2026-03-31,670,1265.11,8050.79,53.03,0,54.2,alto,0.26751
5642,1482,2026-06-30,678,1265.11,7469.8,49.2,0,11.72,alto,0.23348
5643,1483,2025-09-30,664,1083.6,5245.92,40.34,0,49.89,alto,0.27253
5644,1483,2025-12-31,630,1083.6,15651.5,120,0,39.76,alto,0.56008
5645,1483,2026-03-31,604,1083.6,3626.61,27.89,0,58.61,alto,0.52725
5646,1483,2026-06-30,621,1083.6,7780.77,59.84,0,5.37,alto,0.47984
5647,1484,2025-09-30,747,4449.78,19510.28,36.54,0,17.03,bajo,0.0765
5648,1484,2025-12-31,719,4449.78,58659.65,109.85,0,18.85,alto,0.25083
5649,1484,2026-03-31,742,4449.78,52828.83,98.94,0,41.27,medio,0.19104
5650,1484,2026-06-30,743,4449.78,50029.27,93.69,0,47.98,medio,0.17918
5651,1485,2025-09-30,719,2279.24,38332.84,120,0,40.13,alto,0.27113
5652,1485,2025-12-31,722,2279.24,22761.43,83.22,0,36.45,medio,0.19188
5653,1485,2026-03-31,716,2279.24,26187.91,95.75,0,47.16,alto,0.22855
5654,1485,2026-06-30,693,2279.24,21882.12,80.01,0,66.41,alto,0.25108
5655,1486,2025-09-30,809,3851.71,38439.17,83.16,0,36.04,medio,0.10246
5656,1486,2025-12-31,754,3851.71,20712.27,44.81,0,24.68,bajo,0.06798
5657,1486,2026-03-31,797,3851.71,24333.78,52.65,0,28.48,bajo,0.04759
5658,1486,2026-06-30,782,3851.71,43659.49,94.46,0,35.85,medio,0.14091
5659,1487,2025-09-30,616,950,13389.13,117.45,0,7.74,alto,0.61765
5660,1487,2025-12-31,673,950,13668.82,119.9,0,46.08,alto,0.39112
5661,1487,2026-03-31,627,950,4634.33,40.65,0,53.25,alto,0.42334
5662,1487,2026-06-30,641,950,16997.89,120,0,29.06,alto,0.51271
5663,1488,2025-09-30,594,809.88,2775.79,28.56,0,56.68,alto,0.57222
5664,1488,2025-12-31,611,809.88,7063.73,72.68,0,55.58,alto,0.55082
5665,1488,2026-03-31,637,809.88,9235.17,95.03,0,11.0,alto,0.47973
5666,1488,2026-06-30,599,809.88,7799.82,80.26,0,0,alto,0.62035
5667,1489,2025-09-30,726,4089.3,33321.05,67.9,0,48.74,medio,0.15402
5668,1489,2025-12-31,716,4089.3,57011.82,116.18,0,68.81,alto,0.26941
5669,1489,2026-03-31,706,4089.3,69073.38,120,0,19.51,alto,0.29862
5670,1489,2026-06-30,723,4089.3,1548.69,3.16,0,32.0,medio,0.11359
5671,1490,2025-09-30,783,2244.28,29772.26,110.55,0,34.84,medio,0.17237
5672,1490,2025-12-31,775,2244.28,35995.42,120,0,53.77,medio,0.19743
5673,1490,2026-03-31,749,2244.28,27011.49,100.3,0,52.82,medio,0.18456
5674,1490,2026-06-30,739,2244.28,23348.41,86.7,0,0,medio,0.17082
5675,1491,2025-09-30,724,1410.4,24625.02,120,0,13.21,alto,0.26178
5676,1491,2025-12-31,729,1410.4,9191.05,54.31,0,61.13,medio,0.12167
5677,1491,2026-03-31,770,1410.4,2061.17,12.18,0,30.26,bajo,0.05171
5678,1491,2026-06-30,748,1410.4,11469.32,67.77,0,7.63,medio,0.12076
5679,1492,2025-09-30,796,1391.33,20276.42,120,0,34.75,medio,0.18287
5680,1492,2025-12-31,814,1391.33,23110.39,120,0,29.2,medio,0.17391
5681,1492,2026-03-31,849,1391.33,12537.33,75.09,0,28.24,bajo,0.07298
5682,1492,2026-06-30,815,1391.33,2099.51,12.57,0,0,bajo,0.02349
5683,1493,2025-09-30,707,1170.11,9598.35,68.36,0,45.78,medio,0.19305
5684,1493,2025-12-31,709,1170.11,19700.92,120,0,48.94,alto,0.29185
5685,1493,2026-03-31,766,1170.11,10628.03,75.69,0,34.99,medio,0.11677
5686,1493,2026-06-30,745,1170.11,12568.0,89.51,0,5.31,medio,0.16812
5687,1494,2025-09-30,786,1150.28,2479.06,17.96,0,52.67,bajo,0.03917
5688,1494,2025-12-31,764,1150.28,14329.55,103.81,0,28.05,medio,0.17495
5689,1494,2026-03-31,763,1150.28,5236.05,37.93,0,65.75,bajo,0.05831
5690,1494,2026-06-30,753,1150.28,5046.31,36.56,0,0,bajo,0.06914
5691,1495,2025-09-30,722,1818.07,9054.91,41.5,0,1.08,medio,0.11544
5692,1495,2025-12-31,709,1818.07,854.13,3.91,0,29.99,medio,0.14185
5693,1495,2026-03-31,711,1818.07,31099.56,120,0,17.81,alto,0.28748
5694,1495,2026-06-30,692,1818.07,1254.31,5.75,0,21.77,medio,0.18379
5695,1496,2025-09-30,673,3063.04,14558.87,39.61,0,35.19,alto,0.24132
5696,1496,2025-12-31,660,3063.04,19647.95,53.45,0,2.05,alto,0.30409
5697,1496,2026-03-31,665,3063.04,19106.11,51.98,0,30.82,alto,0.2829
5698,1496,2026-06-30,662,3063.04,31892.45,86.77,0,22.13,alto,0.36333
5699,1497,2025-09-30,726,3273.77,57166.93,120,0,46.1,alto,0.25822
5700,1497,2025-12-31,716,3273.77,5560.2,14.15,0,24.81,medio,0.12705
5701,1497,2026-03-31,766,3273.77,36366.36,92.57,0,69.05,medio,0.15053
5702,1497,2026-06-30,731,3273.77,19065.89,48.53,0,46.1,medio,0.10681
5703,1498,2025-09-30,757,1868.88,16156.79,72.04,0,27.96,medio,0.11869
5704,1498,2025-12-31,748,1868.88,26695.67,119.04,0,47.46,alto,0.2233
5705,1498,2026-03-31,707,1868.88,29534.98,120,0,0,alto,0.29634
5706,1498,2026-06-30,746,1868.88,8253.97,36.8,0,62.85,bajo,0.07779
5707,1499,2025-09-30,704,1649.29,28701.44,120,1,17.59,alto,0.32828
5708,1499,2025-12-31,706,1649.29,12053.37,60.9,1,48.65,medio,0.20542
5709,1499,2026-03-31,659,1649.29,29885.39,120,1,5.43,alto,0.46592
5710,1499,2026-06-30,661,1649.29,21245.34,107.35,1,36.27,alto,0.43317
5711,1500,2025-09-30,709,1434.45,8831.99,51.31,0,50.06,medio,0.15447
5712,1500,2025-12-31,699,1434.45,15780.21,91.67,0,54.42,alto,0.2588
5713,1500,2026-03-31,715,1434.45,19130.97,111.14,0,51.89,alto,0.26136
5714,1500,2026-06-30,695,1434.45,9856.93,57.26,0,43.55,medio,0.20027
5715,1501,2025-09-30,691,1213.51,20925.48,120,0,66.09,alto,0.33653
5716,1501,2025-12-31,650,1213.51,1015.54,6.97,0,10.3,alto,0.32579
5717,1501,2026-03-31,669,1213.51,8232.49,56.53,0,31.05,alto,0.27795
5718,1501,2026-06-30,685,1213.51,5849.43,40.17,0,41.28,medio,0.20365
5719,1502,2025-09-30,636,1829.97,5742.28,26.15,0,9.15,alto,0.38397
5720,1502,2025-12-31,643,1829.97,7465.68,34.0,0,6.75,alto,0.35434
5721,1502,2026-03-31,616,1829.97,20742.25,94.46,0,27.91,alto,0.57167
5722,1502,2026-06-30,649,1829.97,11812.12,53.79,0,1.26,alto,0.34738
5723,1503,2025-09-30,720,2075.49,2227.49,8.94,0,41.87,medio,0.1192
5724,1503,2025-12-31,710,2075.49,2721.82,10.93,0,26.36,medio,0.13965
5725,1503,2026-03-31,725,2075.49,5650.71,22.69,0,33.23,medio,0.10998
5726,1503,2026-06-30,711,2075.49,3334.63,13.39,0,28.74,medio,0.13748
5727,1504,2025-09-30,668,2025.73,14073.49,57.89,0,26.94,alto,0.28414
5728,1504,2025-12-31,706,2025.73,10932.04,44.97,0,0,medio,0.14862
5729,1504,2026-03-31,687,2025.73,35051.46,120,0,73.57,alto,0.34782
5730,1504,2026-06-30,667,2025.73,7397.42,30.43,0,75.13,alto,0.26185
5731,1505,2025-09-30,671,3294.44,41514.77,105.01,0,81.11,alto,0.36806
5732,1505,2025-12-31,727,3294.44,6286.55,15.9,0,22.3,medio,0.10647
5733,1505,2026-03-31,726,3294.44,17204.69,43.52,0,16.35,medio,0.10822
5734,1505,2026-06-30,693,3294.44,34772.08,87.96,0,3.83,alto,0.26699
5735,1506,2025-09-30,741,1618.59,22186.54,114.23,0,52.12,alto,0.22303
5736,1506,2025-12-31,726,1618.59,22473.47,115.7,0,54.54,alto,0.24963
5737,1506,2026-03-31,768,1618.59,22768.13,117.22,0,64.36,medio,0.19796
5738,1506,2026-06-30,753,1618.59,3708.39,19.09,0,7.47,bajo,0.06914
5739,1507,2025-09-30,739,1403.73,15679.68,93.08,0,51.92,medio,0.18359
5740,1507,2025-12-31,707,1403.73,11328.16,67.25,0,48.87,medio,0.19084
5741,1507,2026-03-31,732,1403.73,6929.14,41.14,0,19.32,medio,0.09813
5742,1507,2026-06-30,707,1403.73,19183.66,113.88,0,0,alto,0.28411
5743,1508,2025-09-30,709,2579.67,38603.67,120,0,46.55,alto,0.29185
5744,1508,2025-12-31,717,2579.67,29203.09,94.34,0,9.2,alto,0.22372
5745,1508,2026-03-31,706,2579.67,16070.25,51.91,0,11.59,medio,0.16245
5746,1508,2026-06-30,690,2579.67,35495.76,114.67,0,0,alto,0.32863
5747,1509,2025-09-30,708,1321.57,19828.46,120,0,9.88,alto,0.29408
5748,1509,2025-12-31,707,1321.57,11796.86,74.39,0,21.37,medio,0.20511
5749,1509,2026-03-31,736,1321.57,424.03,2.67,0,51.91,medio,0.09188
5750,1509,2026-06-30,694,1321.57,13246.71,83.53,0,42.27,alto,0.25545
5751,1510,2025-09-30,699,1565.85,1698.31,9.04,0,56.28,medio,0.16546
5752,1510,2025-12-31,659,1565.85,26657.35,120,0,35.26,alto,0.44092
5753,1510,2026-03-31,706,1565.85,27537.55,120,0,47.92,alto,0.29862
5754,1510,2026-06-30,690,1565.85,16244.8,86.45,0,18.44,alto,0.27221
5755,1511,2026-06-30,652,4195.92,35943.11,71.38,0,51.69,alto,0.37063
5756,1512,2025-09-30,781,2265.22,13264.42,48.8,0,3.41,bajo,0.05033
5757,1512,2025-12-31,785,2265.22,35350.34,120,0,71.6,medio,0.18986
5758,1512,2026-03-31,765,2265.22,24816.02,91.29,0,33.04,medio,0.14894
5759,1512,2026-06-30,788,2265.22,27617.27,101.6,0,9.69,medio,0.15102
5760,1513,2025-09-30,708,1986.26,20111.0,84.38,0,49.99,alto,0.22283
5761,1513,2025-12-31,713,1986.26,8317.68,34.9,0,52.07,medio,0.13323
5762,1513,2026-03-31,752,1986.26,4778.62,20.05,0,34.81,bajo,0.07032
5763,1513,2026-06-30,722,1986.26,28499.97,119.57,0,26.08,alto,0.26458
5764,1514,2025-09-30,687,2951.33,26917.18,76.0,0,32.23,alto,0.25982
5765,1514,2025-12-31,712,2951.33,50481.84,120,0,45.1,alto,0.28534
5766,1514,2026-03-31,683,2951.33,10847.74,30.63,0,0,medio,0.20961
5767,1514,2026-06-30,734,2951.33,51023.54,120,0,68.56,alto,0.24496
5768,1515,2025-09-30,738,2299.68,7166.83,25.97,0,0,medio,0.08889
5769,1515,2025-12-31,734,2299.68,2927.37,10.61,0,86.75,medio,0.09496
5770,1515,2026-03-31,739,2299.68,35538.4,120,0,24.71,alto,0.23743
5771,1515,2026-06-30,759,2299.68,25762.61,93.36,0,0,medio,0.15915
5772,1516,2025-09-30,670,1523.63,25546.2,120,1,8.06,alto,0.42645
5773,1516,2025-12-31,673,1523.63,20882.61,114.22,1,39.01,alto,0.40475
5774,1516,2026-03-31,661,1523.63,5783.5,31.63,1,48.03,alto,0.30848
5775,1516,2026-06-30,663,1523.63,14955.38,81.8,1,33.48,alto,0.37474
5776,1517,2025-09-30,770,2980.03,38840.95,108.61,0,32.1,medio,0.17893
5777,1517,2025-12-31,766,2980.03,17978.88,50.28,0,8.94,bajo,0.06594
5778,1517,2026-03-31,778,2980.03,7469.42,20.89,0,24.27,bajo,0.04502
5779,1517,2026-06-30,790,2980.03,24677.73,69.01,0,22.29,medio,0.08454
5780,1518,2025-09-30,686,2502.58,2366.76,7.88,0,37.32,medio,0.20072
5781,1518,2025-12-31,757,2502.58,123.67,0.41,0,0,bajo,0.0646
5782,1518,2026-03-31,752,2502.58,1141.68,3.8,0,45.43,bajo,0.07032
5783,1518,2026-06-30,741,2502.58,36739.32,120,0,49.66,alto,0.23457
5784,1519,2025-09-30,628,2283.68,33308.66,120,2,63.14,alto,0.6189
5785,1519,2025-12-31,634,2283.68,41368.8,120,2,22.85,alto,0.59261
5786,1519,2026-03-31,675,2283.68,32523.21,118.68,2,43.65,alto,0.43209
5787,1519,2026-06-30,666,2283.68,14890.78,54.34,2,53.44,alto,0.33406
5788,1520,2025-09-30,764,1678.49,27658.98,120,0,31.25,medio,0.20732
5789,1520,2025-12-31,783,1678.49,1394.93,6.93,0,44.9,bajo,0.04127
5790,1520,2026-03-31,788,1678.49,29804.97,120,0,44.15,medio,0.18782
5791,1520,2026-06-30,757,1678.49,12472.19,61.92,0,57.18,medio,0.09845
5792,1521,2025-09-30,640,2381.89,40433.29,120,0,37.12,alto,0.51692
5793,1521,2025-12-31,645,2381.89,26837.62,93.89,0,82.99,alto,0.44386
5794,1521,2026-03-31,610,2381.89,1426.24,4.99,0,42.81,alto,0.5
5795,1521,2026-06-30,621,2381.89,14553.04,50.92,0,17.85,alto,0.462
5796,1522,2025-12-31,727,2043.67,10826.67,44.15,0,27.21,medio,0.10647
5797,1522,2026-03-31,729,2043.67,5250.66,21.41,0,24.51,medio,0.10306
5798,1522,2026-06-30,763,2043.67,9441.9,38.5,0,51.23,bajo,0.05831
5799,1523,2025-09-30,626,1797.52,28504.57,120,0,56.69,alto,0.57778
5800,1523,2025-12-31,609,1797.52,28945.9,120,0,19.96,alto,0.65455
5801,1523,2026-03-31,628,1797.52,1212.34,5.62,0,82.82,alto,0.4189
5802,1523,2026-06-30,599,1797.52,5400.68,25.04,0,71.05,alto,0.54983
5803,1524,2025-09-30,729,5218.47,6576.38,10.5,0,80.37,medio,0.10306
5804,1524,2025-12-31,727,5218.47,14958.53,23.89,0,16.19,medio,0.10647
5805,1524,2026-03-31,736,5218.47,85603.9,120,0,48.92,alto,0.24188
5806,1524,2026-06-30,747,5218.47,53856.22,86.0,0,40.28,medio,0.1585
5807,1525,2025-09-30,700,1573.89,11291.79,59.79,0,20.46,medio,0.19253
5808,1525,2025-12-31,764,1573.89,2248.84,11.91,0,39.45,bajo,0.05732
5809,1525,2026-03-31,751,1573.89,2843.95,15.06,0,52.16,bajo,0.07152
5810,1525,2026-06-30,746,1573.89,21509.29,113.89,0,88.33,medio,0.21556
5811,1526,2025-09-30,688,1482.06,19711.88,110.84,0,39.05,alto,0.32662
