id_prestamo,id_solicitud,fecha_concesion,importe_concedido,tipo_interes,plazo_meses,cuota_mensual,saldo_pendiente,fecha_vencimiento,estado_prestamo
1052,1340,2023-04-04,42253.24,9.31,84,686.46,25992.4,2030-04-03,activo
1053,1341,2024-09-26,16223.22,9.31,84,263.54,13096.32,2031-09-26,activo
1054,1342,2023-03-20,24813.09,7.58,12,2153.68,0,2024-03-19,pagado
1055,1343,2025-02-28,33166.3,7.64,72,575.67,27047.19,2031-02-28,activo
1056,1344,2025-05-18,39326.74,7.34,48,948.01,29784.52,2029-05-18,activo
1057,1345,2026-04-22,15455.46,9.37,12,1354.23,12978.73,2027-04-22,activo
1058,1346,2023-09-28,9279.62,8.18,60,188.97,4645.02,2028-09-27,activo
1059,1348,2023-07-16,4253.33,9.08,48,106.0,1211.9,2027-07-16,mora
1060,1349,2025-07-26,4525.49,9.69,24,208.17,2559.5,2027-07-26,mora
1061,1350,2026-05-02,16985.05,10.08,36,548.73,16578.99,2029-05-01,activo
1062,1351,2026-06-09,81289.87,9.42,360,678.99,81289.87,2056-06-09,activo
1063,1352,2026-04-22,12700.88,10.56,84,214.51,12494.49,2033-04-21,activo
1064,1353,2024-08-24,18107.21,7.19,12,1568.38,0,2025-08-24,pagado
1065,1354,2025-03-21,23327.33,7.4,72,402.25,19279.49,2031-03-21,activo
1066,1355,2024-10-12,20279.49,8.46,60,415.67,14444.29,2029-10-12,mora
1067,1357,2023-11-01,13660.48,11.53,48,356.57,5568.89,2027-11-01,mora
1068,1358,2023-06-04,15926.56,10.82,60,344.89,7132.75,2028-06-03,mora
1069,1359,2023-04-25,26876.68,10.82,60,581.97,11565.34,2028-04-24,mora
1070,1360,2026-05-15,18051.2,11.41,48,470.16,17752.68,2030-05-15,activo
1071,1362,2025-02-23,38806.06,7.58,48,939.77,27149.35,2029-02-23,activo
1072,1364,2024-11-18,3950.34,8.57,36,124.84,1991.49,2027-11-18,mora
1073,1365,2024-05-09,32792.94,6.66,84,489.51,24217.6,2031-05-09,activo
1074,1366,2026-05-19,18933.91,6.05,24,839.56,18189.81,2028-05-18,activo
1075,1367,2024-07-01,24726.57,9.31,36,789.87,9017.29,2027-07-01,mora
1076,1368,2024-09-02,23060.18,7.31,24,1035.7,2052.82,2026-09-02,activo
1077,1369,2023-08-07,24446.75,9.92,36,787.93,780.64,2026-08-06,activo
1078,1370,2024-12-01,39528.39,8.8,60,816.79,28827.97,2029-12-01,activo
1079,1371,2026-01-07,10584.02,8.94,48,263.06,9649.15,2030-01-07,activo
1080,1372,2024-03-27,9444.35,9.01,84,152.02,7026.66,2031-03-27,mora
1081,1373,2025-07-26,14563.82,11.22,36,478.3,10619.44,2028-07-25,mora
1082,1374,2026-05-11,236395.88,9.12,360,1922.3,236270.19,2056-05-11,activo
1083,1375,2026-02-19,24488.11,8.23,12,2132.73,16547.76,2027-02-19,activo
1084,1376,2025-09-26,16246.05,8.1,24,735.48,11119.61,2027-09-26,activo
1085,1377,2026-06-17,3349.68,7.82,36,104.69,3349.68,2029-06-16,activo
1086,1379,2026-05-13,38931.98,9.77,84,641.62,38607.33,2033-05-12,activo
1087,1380,2024-01-14,25351.16,9.63,72,464.96,16850.22,2030-01-13,activo
1088,1382,2025-10-25,6965.35,9.84,36,224.23,5589.43,2028-10-24,activo
1089,1383,2024-05-30,26481.73,9.58,84,433.97,20620.01,2031-05-30,impagado
1090,1384,2025-03-08,17020.64,9.35,36,544.03,10501.26,2028-03-07,mora
1091,1387,2025-09-27,12806.42,10.78,48,329.65,10804.09,2029-09-27,activo
1092,1388,2024-08-20,86320.76,8.48,300,693.77,84334.41,2049-08-21,mora
1093,1390,2025-09-19,19684.05,9.94,60,417.68,17314.96,2030-09-19,mora
1094,1391,2023-03-08,9636.27,7.83,48,234.48,1822.01,2027-03-08,mora
1095,1392,2025-03-01,10331.32,9.06,48,257.4,7292.54,2029-03-01,activo
1096,1394,2024-03-29,9727.93,9.26,12,851.91,0,2025-03-29,pagado
1097,1398,2023-08-11,5302.68,8.9,48,131.71,1626.32,2027-08-11,activo
1098,1399,2024-05-11,6624.48,7.95,48,161.56,3297.67,2028-05-11,activo
1099,1400,2024-02-28,2545.01,10.28,36,82.45,635.09,2027-02-27,mora
1100,1401,2025-02-19,16915.19,9.08,60,351.77,13124.19,2030-02-19,mora
1101,1402,2023-01-29,18414.34,10.35,72,344.36,9335.15,2029-01-28,activo
1102,1403,2025-05-04,2149.62,10.6,24,99.8,950.95,2027-05-04,activo
1103,1404,2024-07-11,14249.17,9.76,24,655.97,650.14,2026-07-11,mora
1104,1405,2023-06-13,199254.81,10.89,240,2041.77,189040.95,2043-06-13,mora
1105,1408,2025-05-09,40411.3,9.58,72,740.2,34714.92,2031-05-09,mora
1106,1409,2024-04-13,25737.35,7.84,84,399.07,19216.51,2031-04-13,activo
1107,1410,2023-08-11,9417.59,10.22,36,304.85,302.39,2026-08-10,mora
1108,1411,2024-02-22,23716.86,10.35,36,769.19,5920.98,2027-02-21,activo
1109,1412,2023-04-12,4557.67,10.22,12,401.15,0.1,2024-04-11,pagado
1110,1413,2026-06-07,36245.84,8.58,48,894.7,36245.84,2030-06-07,activo
1111,1414,2026-05-09,8630.26,8.21,36,271.26,8418.05,2029-05-08,activo
1112,1415,2026-06-17,19692.77,8.75,60,406.43,19692.77,2031-06-17,activo
1113,1418,2026-06-12,315470.97,6.9,300,2210.1,315470.97,2051-06-13,activo
1114,1423,2024-12-02,31388.97,9.46,48,788.04,20355.41,2028-12-02,mora
1115,1426,2026-06-15,22898.8,10.38,36,742.99,22898.8,2029-06-14,activo
1116,1427,2023-10-10,42286.43,9.87,84,699.27,29023.65,2030-10-09,activo
1117,1428,2023-04-21,20662.08,10.41,36,670.65,1.75,2026-04-20,mora
1118,1429,2023-10-21,44859.15,9.3,60,937.74,23522.15,2028-10-20,activo
1119,1430,2026-03-11,11533.33,9.78,12,1012.76,9688.32,2027-03-11,activo
1120,1431,2025-03-16,36259.47,9.5,36,1161.48,22390.68,2028-03-15,mora
1121,1432,2025-07-02,29953.05,10.29,12,2637.37,0.26,2026-07-02,pagado
1122,1433,2025-05-12,16791.62,12.24,12,1493.78,0.27,2026-05-12,pagado
1123,1434,2025-02-28,14530.69,8.25,60,296.38,11219.57,2030-02-28,activo
1124,1435,2023-02-26,222923.97,10.03,240,2155.65,209104.33,2043-02-26,mora
1125,1436,2026-01-04,250746.21,11.05,300,2466.78,249942.42,2051-01-05,activo
1126,1437,2023-02-05,10465.21,9.54,60,220.0,3864.98,2028-02-05,mora
1127,1438,2023-02-25,12373.94,10.53,48,316.98,2732.34,2027-02-25,impagado
1128,1439,2025-10-03,20754.17,8.72,12,1812.32,5358.51,2026-10-03,mora
1129,1440,2024-05-28,8493.7,8.75,12,741.79,0.15,2025-05-28,pagado
1130,1441,2026-03-07,20058.83,9.7,84,329.94,19551.36,2033-03-06,activo
1131,1442,2026-05-01,4722.99,10.07,36,152.56,4496.19,2029-04-30,activo
1132,1443,2026-06-30,11931.14,8.61,60,245.4,11931.14,2031-06-30,activo
1133,1445,2025-02-02,25051.69,9.53,60,526.45,19116.06,2030-02-02,activo
1134,1446,2023-03-21,3357.86,9.92,60,71.22,1426.76,2028-03-20,activo
1135,1448,2025-04-22,40548.09,6.63,60,795.92,32247.62,2030-04-22,mora
1136,1449,2026-04-12,5918.04,9.13,24,270.72,5464.94,2028-04-11,activo
1137,1451,2025-12-17,2854.99,11.54,12,253.05,1468.46,2026-12-17,mora
1138,1452,2023-05-29,28999.62,7.9,48,706.64,7472.74,2027-05-29,mora
1139,1453,2025-06-04,16093.72,8.86,24,734.22,7729.41,2027-06-04,mora
1140,1454,2023-03-08,3002.04,9.05,60,62.39,1154.24,2028-03-07,mora
1141,1455,2023-09-29,1998.2,9.0,36,63.55,187.51,2026-09-28,mora
1142,1457,2026-06-11,33601.43,11.32,48,873.74,33601.43,2030-06-11,activo
1143,1459,2025-08-17,9450.09,9.32,12,827.84,1636.43,2026-08-17,activo
1144,1461,2023-02-05,277498.98,10.06,240,2689.86,259801.54,2043-02-05,mora
1145,1462,2026-05-16,18944.31,8.64,24,862.34,18218.37,2028-05-15,activo
1146,1463,2024-06-15,41058.48,8.84,72,736.87,29699.89,2030-06-15,activo
1147,1464,2025-03-05,10888.25,8.59,24,495.36,3838.73,2027-03-05,mora
1148,1465,2024-09-01,41431.23,8.17,60,843.51,28155.33,2029-09-01,activo
1149,1466,2026-05-03,10041.91,8.47,36,316.86,9795.93,2029-05-02,activo
1150,1467,2026-01-04,9873.17,9.25,36,315.13,8659.48,2029-01-03,activo
1151,1468,2026-03-02,17721.86,8.15,12,1542.79,11973.92,2027-03-02,activo
1152,1469,2023-05-04,5965.42,9.26,60,124.59,2511.83,2028-05-03,activo
1153,1470,2024-01-16,284153.92,9.91,360,2475.18,279961.38,2054-01-16,mora
1154,1474,2025-05-25,8139.27,8.2,12,708.77,0.06,2026-05-25,pagado
1155,1476,2025-08-09,20439.18,11.19,48,530.11,16897.96,2029-08-09,activo
1156,1477,2026-05-04,28760.88,10.44,60,617.26,28393.84,2031-05-04,activo
1157,1478,2025-12-04,23683.18,9.93,24,1092.09,18194.05,2027-12-04,activo
1158,1479,2026-02-27,4170.58,10.05,12,366.76,2826.49,2027-02-27,activo
1159,1480,2026-01-01,7269.62,9.93,12,638.89,3724.58,2027-01-01,activo
1160,1483,2025-05-24,19104.62,7.07,60,378.92,15516.82,2030-05-24,activo
1161,1484,2025-04-11,24482.08,11.46,12,2169.0,0.3,2026-04-11,pagado
1162,1485,2025-06-18,8219.65,6.75,60,161.79,6789.28,2030-06-18,activo
1163,1489,2025-12-11,44203.75,9.35,60,925.05,40651.41,2030-12-11,activo
1164,1490,2023-09-22,260500.74,10.34,300,2430.08,253457.62,2048-09-22,mora
1165,1491,2025-08-14,19164.44,8.77,48,474.78,15704.99,2029-08-14,activo
1166,1492,2025-10-21,144742.39,9.3,240,1329.95,143030.93,2045-10-21,activo
1167,1493,2026-06-19,2599.66,10.9,48,67.06,2599.66,2030-06-19,activo
1168,1494,2023-12-21,16415.93,6.85,48,391.94,6687.39,2027-12-21,mora
1169,1496,2024-06-16,25984.41,11.19,60,567.43,17284.5,2029-06-16,mora
1170,1497,2025-08-15,27175.68,8.71,48,672.55,22264.39,2029-08-15,activo
1171,1498,2026-03-14,7950.0,8.16,60,161.8,7624.58,2031-03-14,activo
1172,1500,2023-06-21,16411.68,9.62,60,345.63,7519.22,2028-06-20,activo
1173,1503,2024-10-09,16276.31,9.18,36,518.91,7787.94,2027-10-09,mora
1174,1504,2025-04-30,32994.84,10.4,84,554.54,29015.31,2032-04-29,activo
1175,1505,2025-09-29,22233.23,9.08,60,462.39,19504.24,2030-09-29,activo
1176,1506,2025-06-17,17038.48,8.61,12,1486.95,0.13,2026-06-17,pagado
1177,1507,2024-08-02,8949.43,8.07,24,405.03,402.69,2026-08-02,mora
1178,1508,2026-02-03,10025.05,9.52,24,460.4,8873.36,2028-02-03,impagado
1179,1509,2026-06-14,10178.23,8.2,36,319.89,10178.23,2029-06-13,activo
1180,1510,2026-06-04,29524.59,9.01,60,613.09,29524.59,2031-06-04,activo
1181,1512,2025-09-01,22588.57,7.52,72,390.77,20024.95,2031-09-01,mora
1182,1513,2026-03-22,4057.27,9.12,12,355.04,3077.25,2027-03-22,activo
1183,1514,2024-06-15,13167.49,11.65,48,344.51,7613.76,2028-06-15,mora
1184,1516,2023-08-11,14364.42,10.94,36,469.88,464.99,2026-08-10,mora
1185,1517,2023-04-27,238092.81,10.02,180,2560.76,212606.17,2038-04-27,mora
1186,1518,2025-02-23,26638.51,9.55,12,2336.39,0,2026-02-23,pagado
1187,1520,2023-12-06,18446.47,10.27,36,597.59,2911.4,2026-12-05,mora
1188,1521,2023-08-06,29501.48,9.79,48,745.25,9157.45,2027-08-06,mora
1189,1522,2026-06-19,23954.13,10.02,48,607.77,23954.13,2030-06-19,activo
1190,1523,2025-03-29,17079.0,5.76,36,517.74,10318.33,2028-03-28,activo
1191,1524,2026-04-25,11008.63,8.95,12,962.47,9241.34,2027-04-25,activo
1192,1526,2023-12-12,10025.27,8.07,48,245.09,3924.02,2027-12-12,activo
1193,1527,2024-05-13,15992.78,9.36,60,334.76,10220.24,2029-05-13,mora
1194,1529,2023-03-19,11021.86,9.04,60,228.99,4627.71,2028-03-18,activo
1195,1530,2026-02-18,26167.43,8.86,36,830.44,23590.11,2029-02-17,activo
1196,1531,2026-05-18,36552.78,8.99,84,587.89,36238.73,2033-05-17,activo
1197,1532,2024-10-13,31112.0,9.78,36,1000.74,14952.86,2027-10-13,activo
1198,1533,2025-01-15,27297.52,10.86,24,1270.48,8580.59,2027-01-15,mora
1199,1534,2025-02-03,23096.12,9.62,24,1061.69,8195.93,2027-02-03,mora
1200,1535,2023-05-20,21019.5,9.31,36,671.41,1.71,2026-05-19,activo
1201,1536,2025-08-02,4664.0,9.4,12,408.74,405.55,2026-08-02,activo
1202,1537,2025-10-05,2238.15,9.9,24,103.18,1540.53,2027-10-05,activo
1203,1538,2026-04-26,28759.61,8.32,36,905.46,27342.59,2029-04-25,activo
1204,1539,2025-02-01,31508.7,10.19,60,672.4,24138.45,2030-02-01,mora
1205,1541,2025-10-06,29717.32,11.23,36,976.21,23946.09,2028-10-05,activo
1206,1542,2026-05-25,18636.95,7.99,36,583.95,18177.09,2029-05-24,activo
1207,1543,2026-06-30,1842.12,8.06,60,37.41,1842.12,2031-06-30,activo
1208,1544,2023-08-08,14554.4,10.13,72,270.57,8568.97,2029-08-07,mora
1209,1545,2023-01-18,18913.49,8.65,12,1650.96,0,2024-01-18,pagado
1210,1546,2026-02-15,20845.42,9.52,84,340.86,20135.08,2033-02-14,activo
1211,1547,2025-06-19,10946.41,9.7,48,276.07,8797.5,2029-06-19,impagado
1212,1548,2024-03-31,104652.28,9.0,240,941.43,99986.72,2044-03-31,mora
1213,1549,2026-06-25,172907.21,8.87,360,1374.86,172907.21,2056-06-25,activo
1214,1550,2026-05-20,194599.38,11.92,180,2325.24,194207.16,2041-05-20,activo
1215,1551,2025-08-14,15314.37,8.67,60,315.47,13198.24,2030-08-14,activo
1216,1552,2023-05-14,29435.49,8.76,24,1341.58,0,2025-05-13,pagado
1217,1553,2023-10-21,107013.48,10.96,300,1045.79,104484.54,2048-10-21,activo
1218,1554,2026-03-26,180383.04,11.62,240,1938.93,179800.78,2046-03-26,activo
1219,1556,2024-11-29,15056.27,6.94,48,360.13,9589.14,2028-11-29,mora
1220,1557,2025-12-15,18792.4,9.31,84,305.32,17816.51,2032-12-14,activo
1221,1558,2026-06-21,10798.03,10.06,60,229.77,10798.03,2031-06-21,activo
1222,1559,2026-06-28,8948.24,9.26,36,285.64,8948.24,2029-06-27,activo
1223,1560,2025-11-23,18091.14,10.15,48,460.1,15886.27,2029-11-23,activo
1224,1561,2026-04-23,87111.57,8.8,240,772.37,86843.49,2046-04-23,activo
1225,1562,2023-06-05,11171.4,10.31,24,517.12,0,2025-06-04,pagado
1226,1563,2026-04-09,18796.49,9.9,72,347.3,18410.45,2032-04-08,activo
1227,1564,2026-03-03,14971.17,12.13,84,265.36,14741.96,2033-03-02,impagado
1228,1566,2024-07-17,24942.51,10.58,84,421.54,19826.23,2031-07-17,mora
1229,1567,2023-06-09,36168.72,9.05,36,1150.93,2.78,2026-06-08,mora
1230,1568,2023-03-23,22551.98,8.62,48,557.15,4838.71,2027-03-23,mora
1231,1569,2025-07-02,41875.85,9.31,72,761.2,36410.8,2031-07-02,activo
1232,1570,2025-11-28,16439.64,9.06,24,751.46,12603.83,2027-11-28,impagado
1233,1571,2026-05-18,23496.65,7.16,60,467.08,23169.77,2031-05-18,activo
1234,1572,2024-12-23,19852.39,8.73,12,1733.59,0.58,2025-12-23,pagado
1235,1573,2026-01-09,19044.22,8.27,24,863.68,15331.23,2028-01-09,activo
1236,1574,2024-08-09,11597.98,8.83,24,528.95,525.0,2026-08-09,activo
1237,1575,2025-05-29,12419.81,9.52,36,397.98,8336.17,2028-05-28,activo
1238,1576,2024-04-06,9138.07,10.62,24,424.28,0.41,2026-04-06,pagado
1239,1577,2023-08-14,14344.26,9.6,36,460.17,456.1,2026-08-13,activo
1240,1578,2023-09-27,89246.77,9.48,240,830.92,84522.49,2043-09-27,activo
1241,1579,2023-02-13,13302.31,8.48,60,272.81,4833.17,2028-02-13,mora
1242,1581,2023-10-19,6702.68,8.81,36,212.55,834.87,2026-10-18,activo
1243,1583,2024-04-21,256660.27,9.2,360,2102.26,252805.75,2054-04-22,mora
1244,1584,2023-11-21,22838.92,9.55,36,732.11,3575.63,2026-11-20,mora
1245,1585,2026-04-10,128885.97,11.27,360,1253.78,128798.91,2056-04-10,activo
1246,1587,2026-06-22,22830.3,10.46,72,428.28,22830.3,2032-06-21,activo
1247,1590,2025-11-18,7776.29,8.85,60,160.84,7143.79,2030-11-18,impagado
1248,1591,2026-01-16,10862.85,6.73,12,938.6,6424.96,2027-01-16,activo
1249,1592,2025-07-29,23510.39,7.68,48,570.42,18740.2,2029-07-29,activo
1250,1594,2025-02-12,21831.64,9.74,36,701.77,12907.72,2028-02-12,activo
1251,1599,2025-09-24,7256.29,10.69,24,337.15,4714.48,2027-09-24,activo
1252,1600,2024-09-11,17037.93,7.43,36,529.44,7561.58,2027-09-11,activo
1253,1601,2026-06-16,10832.78,10.63,48,278.03,10832.78,2030-06-16,activo
1254,1602,2025-05-01,16866.93,9.21,24,772.21,7405.35,2027-05-01,activo
1255,1604,2026-06-27,4044.93,8.98,24,184.75,4044.93,2028-06-26,activo
1256,1605,2026-06-30,14892.87,9.03,24,680.61,14892.87,2028-06-29,activo
1257,1606,2023-12-10,3413.68,9.51,24,156.75,0.08,2025-12-09,pagado
1258,1608,2024-10-10,11073.55,7.8,36,345.96,5241.98,2027-10-10,mora
1259,1609,2025-11-18,19085.86,8.05,36,598.53,15725.36,2028-11-17,activo
1260,1610,2026-06-09,8319.66,8.26,36,261.71,8319.66,2029-06-08,activo
1261,1611,2025-12-23,4744.57,9.04,24,216.85,3637.25,2027-12-23,activo
1262,1612,2023-06-04,41777.65,9.62,72,766.06,23292.69,2029-06-03,mora
1263,1613,2026-05-16,23825.75,8.49,48,587.12,23407.2,2030-05-16,activo
1264,1614,2025-11-01,22427.25,9.84,36,721.99,17996.97,2028-10-31,activo
1265,1615,2023-04-08,26919.18,8.56,48,664.23,5772.71,2027-04-08,mora
1266,1616,2023-03-15,25112.99,9.4,60,526.18,9706.45,2028-03-14,activo
1267,1617,2024-03-31,2443.5,9.05,48,60.86,1178.13,2028-03-31,mora
1268,1618,2026-05-28,27207.09,8.78,36,862.45,26543.71,2029-05-27,activo
1269,1619,2023-11-29,13572.4,9.17,60,282.88,7332.02,2028-11-28,activo
1270,1620,2025-11-25,7849.54,9.09,12,686.79,3357.17,2026-11-25,activo
1271,1621,2025-10-28,26405.17,9.08,36,840.61,21140.84,2028-10-27,activo
1272,1622,2026-05-25,15452.94,7.04,12,1337.39,14206.21,2027-05-25,activo
1273,1623,2026-01-27,10815.91,7.21,60,215.25,10055.51,2031-01-27,activo
1274,1624,2025-09-01,10775.81,10.2,12,948.35,1873.01,2026-09-01,activo
1275,1625,2025-05-23,19944.78,7.04,24,893.32,9489.75,2027-05-23,activo
1276,1626,2025-10-08,28518.27,8.92,12,2492.89,9789.18,2026-10-08,activo
1277,1627,2026-06-15,21495.56,7.67,60,432.43,21495.56,2031-06-15,activo
1278,1628,2025-11-23,16433.67,8.59,60,337.87,14858.54,2030-11-23,mora
1279,1629,2024-05-17,19933.89,10.63,48,511.65,10603.19,2028-05-17,activo
1280,1630,2023-09-13,10624.06,8.94,12,928.77,0.3,2024-09-12,pagado
1281,1631,2024-03-16,22464.34,9.06,12,1965.12,0.56,2025-03-16,pagado
1282,1632,2024-03-27,20092.15,9.39,24,921.48,0.63,2026-03-27,pagado
1283,1633,2025-07-07,251131.17,8.9,300,2090.47,248774.44,2050-07-08,activo
1284,1635,2024-10-25,14274.47,9.28,36,455.76,7235.06,2027-10-25,impagado
1285,1636,2026-06-12,14496.96,9.34,24,664.56,14496.96,2028-06-11,activo
1286,1637,2023-03-07,11166.29,8.76,84,178.32,6688.23,2030-03-06,mora
1287,1638,2023-01-22,21331.22,8.26,36,670.96,1.81,2026-01-21,mora
1288,1639,2023-12-12,19388.76,9.87,12,1703.38,0.35,2024-12-11,pagado
1289,1640,2023-12-29,24592.7,8.49,36,776.26,4542.69,2026-12-28,mora
1290,1641,2026-06-17,10511.98,7.76,60,211.93,10511.98,2031-06-17,activo
1291,1642,2025-05-14,39730.42,9.87,84,656.9,35220.59,2032-05-13,mora
1292,1643,2026-01-12,12039.65,10.31,72,224.91,11421.78,2032-01-12,activo
1293,1644,2026-03-05,29280.73,8.9,36,929.83,27850.12,2029-03-04,impagado
1294,1645,2024-04-10,187521.2,9.28,360,1547.19,184620.34,2054-04-11,mora
1295,1648,2024-04-17,2653.72,10.59,60,57.16,1672.49,2029-04-17,mora
1296,1649,2026-05-16,34461.56,9.78,84,568.11,34174.31,2033-05-15,activo
1297,1650,2026-06-17,9317.4,11.24,60,203.71,9317.4,2031-06-17,activo
1298,1655,2024-11-22,280294.01,9.1,240,2539.47,271869.26,2044-11-22,activo
1299,1656,2023-07-27,247190.91,10.21,360,2207.66,242952.23,2053-07-27,mora
1300,1657,2023-05-12,12442.3,10.42,60,266.97,5323.57,2028-05-11,activo
1301,1658,2025-06-19,159011.45,8.15,240,1344.44,155716.32,2045-06-19,activo
1302,1660,2025-04-18,12282.26,7.96,60,248.78,9836.23,2030-04-18,mora
1303,1661,2026-05-02,20485.03,8.37,36,645.42,19982.49,2029-05-01,activo
1304,1667,2024-01-21,22371.45,7.57,48,541.6,9671.34,2028-01-21,activo
1305,1668,2025-04-01,41340.15,11.2,48,1072.44,30340.31,2029-04-01,activo
1306,1669,2026-05-15,34376.09,11.69,60,759.31,33951.66,2031-05-15,activo
1307,1670,2023-06-03,11302.12,11.69,36,373.72,0.04,2026-06-02,pagado
1308,1672,2024-02-10,8886.18,10.81,24,413.37,0.33,2026-02-09,pagado
1309,1673,2023-02-19,10086.25,10.3,24,466.83,0,2025-02-18,pagado
1310,1674,2024-04-08,12274.9,8.28,12,1069.38,0,2025-04-08,pagado
1311,1677,2026-06-20,10751.66,9.61,36,344.97,10751.66,2029-06-19,activo
1312,1678,2026-06-11,21784.07,11.53,36,718.66,21784.07,2029-06-10,activo
1313,1680,2026-04-27,15417.26,10.43,48,394.2,14894.6,2030-04-27,activo
1314,1681,2025-02-18,15545.65,8.67,12,1357.09,0.28,2026-02-18,pagado
1315,1682,2024-01-19,4375.98,9.79,48,110.54,1938.54,2028-01-19,activo
1316,1683,2025-03-13,20476.86,8.64,48,506.09,14817.22,2029-03-13,mora
1317,1684,2026-06-01,11327.33,9.0,24,517.51,11327.33,2028-05-31,activo
1318,1685,2024-01-24,12260.47,11.22,24,572.69,0,2026-01-23,pagado
1319,1686,2026-04-04,27855.25,10.71,48,716.06,27387.8,2030-04-04,impagado
1320,1687,2026-02-24,44029.34,8.15,72,775.3,42104.77,2032-02-24,activo
1321,1688,2026-05-20,44807.16,10.85,84,763.62,44448.67,2033-05-19,activo
1322,1689,2025-03-17,33618.69,8.95,72,605.15,28015.81,2031-03-17,mora
1323,1690,2023-05-12,14297.86,9.44,12,1253.3,0,2024-05-11,pagado
1324,1691,2025-07-22,9171.2,10.52,36,298.19,6667.7,2028-07-21,activo
1325,1693,2026-06-30,42064.89,7.34,36,1305.45,42064.89,2029-06-29,activo
1326,1694,2025-05-09,24644.57,10.58,60,530.68,20695.97,2030-05-09,impagado
1327,1695,2026-05-28,7435.01,9.57,48,187.03,7307.27,2030-05-28,activo
1328,1697,2025-07-29,8810.73,9.67,12,773.24,767.2,2026-07-29,activo
1329,1699,2024-04-17,6500.4,9.26,24,297.74,0.14,2026-04-17,pagado
1330,1700,2026-01-09,24813.57,8.84,24,1131.79,19998.16,2028-01-09,activo
1331,1702,2023-01-14,22834.96,9.4,24,1047.42,0,2025-01-13,pagado
1332,1703,2023-01-22,21599.04,9.83,24,994.96,0.85,2025-01-21,pagado
1333,1704,2026-01-01,29244.76,9.32,72,531.88,27380.41,2032-01-01,activo
1334,1705,2026-06-26,29191.2,10.63,36,950.57,29191.2,2029-06-25,activo
1335,1706,2026-05-24,8369.41,9.36,48,209.7,8224.99,2030-05-24,activo
1336,1707,2024-12-05,193158.86,8.27,240,1648.68,186737.3,2044-12-05,activo
1337,1708,2024-12-31,264939.43,9.93,360,2311.49,262637.66,2055-01-01,mora
1338,1710,2023-12-08,42912.64,9.97,84,711.82,30409.17,2030-12-07,mora
1339,1711,2026-03-16,13859.34,8.85,84,221.9,13497.62,2033-03-15,activo
1340,1712,2026-03-12,26629.34,9.98,48,675.08,25257.15,2030-03-12,activo
1341,1713,2025-04-25,307197.82,11.6,180,3608.76,297664.69,2040-04-25,activo
1342,1714,2025-09-25,3547.23,9.81,48,89.65,3047.91,2029-09-25,activo
1343,1715,2026-06-29,39202.69,10.72,72,740.63,39202.69,2032-06-28,activo
1344,1716,2025-11-02,1773.73,6.54,60,34.74,1595.32,2030-11-02,activo
1345,1717,2026-01-16,19775.47,7.91,24,893.61,15908.54,2028-01-16,mora
1346,1718,2024-08-04,245034.52,10.99,240,2527.19,237823.67,2044-08-04,mora
1347,1719,2025-06-27,24358.62,9.11,60,506.89,20329.54,2030-06-27,activo
1348,1720,2026-04-06,14154.98,8.75,12,1236.26,11880.62,2027-04-06,activo
1349,1721,2025-09-13,7947.76,9.14,48,198.29,6669.52,2029-09-13,activo
1350,1722,2024-04-07,6044.36,10.71,12,533.39,0.04,2025-04-07,pagado
1351,1723,2025-07-18,29137.1,8.97,48,724.73,23347.71,2029-07-18,activo
1352,1724,2025-10-23,33524.34,9.3,36,1070.79,26857.79,2028-10-22,activo
1353,1725,2025-10-11,8094.5,8.9,24,369.43,5554.12,2027-10-11,mora
1354,1726,2025-02-07,4738.24,9.84,48,119.81,3360.14,2029-02-07,mora
1355,1727,2025-09-19,15271.68,10.08,36,493.32,11873.76,2028-09-18,activo
1356,1731,2025-10-01,26817.93,8.98,48,667.12,22492.16,2029-10-01,activo
1357,1732,2025-08-14,9608.0,8.72,36,304.29,7185.1,2028-08-13,mora
1358,1733,2025-12-31,18951.21,10.59,84,320.46,18171.49,2032-12-30,activo
1359,1735,2024-10-07,24702.7,10.26,36,800.09,11219.32,2027-10-07,activo
1360,1736,2025-01-23,20829.68,10.44,24,965.37,6529.67,2027-01-23,activo
1361,1737,2023-03-18,22851.11,10.47,48,584.76,5575.13,2027-03-18,activo
1362,1738,2026-05-01,44090.43,11.12,36,1445.95,42006.06,2029-04-30,activo
