id_solicitud,id_cliente,fecha_solicitud,tipo_credito,importe_solicitado,plazo_meses,finalidad,score_solicitud,ratio_endeudamiento,estado_solicitud,motivo_rechazo
1046,1397,2026-06-22,personal,20965.79,36,liquidez,792,19.84,aprobada,\N
1047,1399,2026-02-23,personal,7416.76,60,vehiculo,737,29.28,aprobada,\N
1048,1400,2024-01-17,hipotecario,224262.07,180,consumo,559,61.29,rechazada,score_crediticio_bajo
1049,1402,2024-06-09,personal,9974.96,36,reforma,684,7.76,aprobada,\N
1050,1403,2025-04-29,personal,7149.94,24,reforma,591,8.99,rechazada,score_crediticio_bajo
1051,1404,2024-09-20,personal,2239.59,36,liquidez,747,8.45,aprobada,\N
1052,1404,2024-12-15,hipotecario,261422.43,300,vivienda,794,34.33,aprobada,\N
1053,1406,2024-09-26,personal,28043.62,60,liquidez,762,17.98,aprobada,\N
1054,1406,2023-09-27,hipotecario,277225.28,180,liquidez,690,48.41,rechazada,criterios_riesgo
1055,1406,2025-05-28,vehiculo,30811.23,48,liquidez,765,10.72,aprobada,\N
1056,1408,2025-03-25,personal,24807.67,12,liquidez,751,31.94,aprobada,\N
1057,1410,2023-07-08,personal,16646.99,12,vivienda,632,20.7,aprobada,\N
1058,1411,2025-10-24,vehiculo,34082.16,84,consumo,743,24.9,aprobada,\N
1059,1411,2024-11-24,personal,28179.61,12,consumo,726,19.04,aprobada,\N
1060,1411,2023-06-24,personal,25215.28,48,vehiculo,719,41.1,aprobada,\N
1061,1412,2025-11-30,personal,3200.42,24,reforma,550,32.9,rechazada,score_crediticio_bajo
1062,1414,2024-08-20,personal,24873.4,12,liquidez,688,34.74,rechazada,ingresos_insuficientes
1063,1418,2026-06-22,personal,15777.8,12,vehiculo,719,30.17,aprobada,\N
1064,1419,2026-06-26,hipotecario,157469.78,240,vehiculo,746,31.92,aprobada,\N
1065,1423,2025-03-07,hipotecario,254910.92,180,vivienda,771,15.41,aprobada,\N
1066,1427,2023-09-29,personal,19114.55,12,reforma,680,29.12,aprobada,\N
1067,1427,2024-10-26,vehiculo,43742.44,84,reforma,707,0,aprobada,\N
1068,1427,2024-01-05,personal,6057.82,36,reforma,603,17.28,rechazada,score_crediticio_bajo
1069,1429,2023-07-02,personal,4976.08,60,liquidez,709,23.05,aprobada,\N
1070,1431,2023-06-05,personal,4448.52,36,liquidez,824,27.72,aprobada,\N
1071,1432,2024-12-24,vehiculo,15365.88,36,liquidez,740,29.08,aprobada,\N
1072,1433,2025-08-30,vehiculo,18222.35,72,liquidez,763,59.36,rechazada,endeudamiento_elevado
1073,1434,2026-05-18,personal,21809.13,24,reforma,667,0,aprobada,\N
1074,1434,2026-05-31,vehiculo,19429.74,72,vehiculo,727,31.52,aprobada,\N
1075,1435,2023-11-11,hipotecario,305219.61,180,reforma,627,51.73,rechazada,criterios_riesgo
1076,1435,2024-09-22,personal,27125.36,24,vehiculo,644,28.98,aprobada,\N
1077,1436,2023-01-07,personal,16196.3,36,reforma,699,24.15,aprobada,\N
1078,1437,2025-06-25,hipotecario,88855.55,360,liquidez,758,35.08,aprobada,\N
1079,1442,2023-07-11,vehiculo,15177.1,48,vehiculo,705,35.73,aprobada,\N
1080,1442,2025-04-26,vehiculo,28015.18,48,liquidez,735,20.16,aprobada,\N
1081,1443,2025-10-17,personal,2818.55,60,consumo,649,52.39,rechazada,ingresos_insuficientes
1082,1443,2025-04-19,vehiculo,35545.04,48,liquidez,666,28.31,rechazada,ingresos_insuficientes
1083,1443,2024-01-01,personal,24556.88,48,reforma,705,3.68,rechazada,ingresos_insuficientes
1084,1444,2025-11-23,personal,28628.06,12,consumo,728,12.87,aprobada,\N
1085,1446,2023-04-25,personal,23853.3,24,liquidez,595,3.24,rechazada,score_crediticio_bajo
1086,1447,2025-03-16,vehiculo,34115.42,48,liquidez,687,20.31,aprobada,\N
1087,1447,2026-05-15,personal,5790.01,48,vivienda,685,22.37,aprobada,\N
1088,1448,2026-02-28,vehiculo,12371.54,48,vivienda,722,34.53,aprobada,\N
1089,1449,2025-07-13,hipotecario,269746.21,360,reforma,631,60.73,rechazada,endeudamiento_elevado
1090,1451,2024-11-26,personal,13249.94,24,reforma,816,20.23,aprobada,\N
1091,1453,2023-04-28,personal,26061.1,60,vivienda,714,39.61,aprobada,\N
1092,1454,2024-10-11,vehiculo,34001.35,48,consumo,813,23.35,aprobada,\N
1093,1454,2025-05-02,hipotecario,84074.68,360,vivienda,706,47.99,rechazada,criterios_riesgo
1094,1455,2026-02-16,hipotecario,161341.44,180,liquidez,842,51.18,aprobada,\N
1095,1455,2023-10-18,personal,2193.89,36,liquidez,795,59.21,rechazada,endeudamiento_elevado
1096,1456,2026-06-23,personal,4784.4,48,liquidez,633,9.26,aprobada,\N
1097,1457,2023-02-21,personal,21229.79,24,liquidez,606,21.5,rechazada,score_crediticio_bajo
1098,1460,2026-06-29,vehiculo,30227.33,72,liquidez,724,23.91,aprobada,\N
1099,1461,2026-05-30,personal,20640.12,12,vivienda,604,44.71,rechazada,score_crediticio_bajo
1100,1462,2023-12-23,hipotecario,193026.95,240,vehiculo,662,17.45,aprobada,\N
1101,1462,2025-10-11,personal,8665.22,48,vehiculo,663,15.65,aprobada,\N
1102,1463,2025-10-24,vehiculo,42599.99,60,liquidez,581,34.38,rechazada,score_crediticio_bajo
1103,1463,2025-06-03,vehiculo,8586.85,84,consumo,577,12.74,rechazada,score_crediticio_bajo
1104,1463,2026-06-25,personal,7094.03,60,reforma,627,4.72,aprobada,\N
1105,1464,2023-03-04,vehiculo,9448.38,48,liquidez,683,43.41,aprobada,\N
1106,1464,2024-03-27,personal,21510.74,48,vehiculo,754,20.21,aprobada,\N
1107,1465,2024-12-09,personal,19281.25,60,liquidez,732,21.25,aprobada,\N
1108,1467,2024-06-30,personal,12851.94,24,consumo,706,35.54,rechazada,ingresos_insuficientes
1109,1469,2023-07-18,personal,23758.81,12,vehiculo,683,30.29,aprobada,\N
1110,1469,2024-12-19,personal,21706.21,24,consumo,677,44.47,aprobada,\N
1111,1471,2023-09-22,hipotecario,106769.6,240,liquidez,772,40.37,rechazada,criterios_riesgo
1112,1471,2025-11-01,personal,26352.28,48,consumo,757,34.44,aprobada,\N
1113,1472,2026-02-16,vehiculo,36138.85,36,vehiculo,705,15.83,aprobada,\N
1114,1475,2024-07-16,hipotecario,238676.35,180,consumo,740,55.37,rechazada,endeudamiento_elevado
1115,1476,2023-07-12,personal,27896.55,12,liquidez,786,24.84,aprobada,\N
1116,1477,2025-01-03,hipotecario,171436.99,300,reforma,630,71.05,rechazada,endeudamiento_elevado
1117,1477,2024-12-03,personal,29169.61,36,vehiculo,706,7.14,aprobada,\N
1118,1478,2024-01-07,personal,8078.83,60,vehiculo,674,35.45,aprobada,\N
1119,1479,2025-08-05,vehiculo,34487.29,72,vehiculo,627,35.8,aprobada,\N
1120,1480,2025-02-08,personal,29561.09,24,vehiculo,629,26.02,aprobada,\N
1121,1481,2025-08-06,personal,3915.06,36,consumo,714,40.93,aprobada,\N
1122,1481,2026-03-25,vehiculo,10953.82,84,vehiculo,747,11.89,aprobada,\N
1123,1481,2023-04-19,personal,17813.32,12,vehiculo,686,0.89,aprobada,\N
1124,1482,2023-11-30,vehiculo,35987.43,84,liquidez,658,11.69,aprobada,\N
1125,1482,2024-05-18,hipotecario,284655.63,240,liquidez,612,68.6,rechazada,endeudamiento_elevado
1126,1484,2024-09-16,personal,13132.93,60,liquidez,785,29.92,aprobada,\N
1127,1485,2025-04-08,personal,13678.99,48,liquidez,727,10.96,aprobada,\N
1128,1485,2026-02-05,vehiculo,16022.3,60,consumo,718,26.14,aprobada,\N
1129,1486,2024-03-06,personal,4399.25,12,vehiculo,788,5.61,aprobada,\N
1130,1491,2026-05-04,personal,11713.96,48,liquidez,753,48.28,aprobada,\N
1131,1491,2023-12-21,personal,29675.84,12,vivienda,729,42.02,aprobada,\N
1132,1493,2023-03-17,personal,26264.29,48,vehiculo,716,43.68,aprobada,\N
1133,1494,2025-01-05,hipotecario,150951.85,180,liquidez,758,45.83,rechazada,criterios_riesgo
1134,1495,2025-01-31,personal,9561.92,24,consumo,732,12.73,aprobada,\N
1135,1497,2023-11-07,personal,12359.31,12,reforma,719,40.4,aprobada,\N
1136,1497,2025-01-11,vehiculo,38363.42,60,liquidez,774,18.98,aprobada,\N
1137,1498,2024-12-28,vehiculo,16261.16,60,reforma,731,28.71,aprobada,\N
1138,1498,2024-06-21,hipotecario,311831.48,360,reforma,710,45.84,aprobada,\N
1139,1499,2024-05-21,personal,5674.05,36,consumo,723,21.7,aprobada,\N
1140,1500,2023-05-23,vehiculo,17745.39,48,reforma,716,39.24,aprobada,\N
1141,1506,2025-09-30,personal,10954.77,60,consumo,735,18.24,aprobada,\N
1142,1507,2023-01-17,personal,3827.37,36,reforma,716,31.89,aprobada,\N
1143,1510,2025-04-05,personal,7304.02,36,vivienda,672,29.8,aprobada,\N
1144,1511,2026-06-30,vehiculo,29740.96,72,liquidez,660,18.01,aprobada,\N
1145,1514,2024-04-13,vehiculo,29966.23,84,vivienda,611,34.23,aprobada,\N
1146,1515,2026-04-11,personal,7779.79,12,liquidez,711,19.35,aprobada,\N
1147,1516,2024-08-11,personal,25067.63,60,vivienda,709,38.13,aprobada,\N
1148,1519,2023-10-18,vehiculo,12339.94,84,consumo,649,18.77,aprobada,\N
1149,1519,2023-09-12,vehiculo,37498.67,84,consumo,615,40.5,aprobada,\N
1150,1521,2026-01-01,personal,15052.73,60,vehiculo,643,26.44,aprobada,\N
1151,1523,2025-09-07,vehiculo,39727.01,36,reforma,623,22.62,aprobada,\N
1152,1525,2023-01-26,personal,29527.02,24,reforma,802,38.55,aprobada,\N
1153,1525,2023-11-26,vehiculo,42780.65,84,vivienda,761,21.32,aprobada,\N
1154,1527,2023-05-02,personal,20410.2,36,vehiculo,750,35.65,aprobada,\N
1155,1530,2025-01-08,personal,24158.81,48,consumo,695,19.72,aprobada,\N
1156,1531,2025-01-19,personal,9471.71,36,vivienda,803,6.72,aprobada,\N
1157,1531,2024-10-11,personal,13854.73,12,consumo,762,38.25,aprobada,\N
1158,1531,2023-08-07,personal,28232.33,48,reforma,780,21.29,aprobada,\N
1159,1532,2025-04-14,personal,9773.71,12,reforma,740,32.39,aprobada,\N
1160,1533,2023-09-08,vehiculo,14959.36,36,reforma,703,21.23,aprobada,\N
1161,1533,2023-12-27,personal,22531.87,12,liquidez,709,22.62,aprobada,\N
1162,1534,2024-03-19,personal,18682.41,60,vehiculo,667,24.83,aprobada,\N
1163,1537,2025-10-20,personal,2481.12,36,vivienda,707,41.3,aprobada,\N
1164,1539,2025-05-23,personal,29005.91,12,vivienda,622,26.44,rechazada,ingresos_insuficientes
1165,1543,2023-01-11,vehiculo,44547.25,60,vivienda,730,30.72,aprobada,\N
1166,1545,2026-05-18,hipotecario,285903.18,240,reforma,800,38.25,rechazada,criterios_riesgo
1167,1549,2024-04-03,vehiculo,30577.25,72,reforma,578,43.72,rechazada,score_crediticio_bajo
1168,1549,2024-08-01,personal,14214.55,24,vehiculo,622,27.24,aprobada,\N
1169,1551,2025-12-15,personal,9066.21,24,vivienda,737,15.02,aprobada,\N
1170,1552,2024-04-09,personal,18641.24,12,vivienda,772,16.62,aprobada,\N
1171,1552,2023-12-31,personal,25971.14,36,consumo,831,37.24,aprobada,\N
1172,1554,2026-06-19,vehiculo,12345.83,36,consumo,713,26.57,aprobada,\N
1173,1554,2026-03-08,vehiculo,26309.89,60,vehiculo,759,12.11,aprobada,\N
1174,1554,2024-06-18,hipotecario,78976.85,360,vehiculo,721,40.98,rechazada,criterios_riesgo
1175,1555,2026-01-31,personal,17522.31,12,liquidez,830,45.78,aprobada,\N
1176,1556,2025-04-13,vehiculo,34458.8,60,vivienda,699,45.99,aprobada,\N
1177,1556,2026-05-14,vehiculo,39098.23,60,vivienda,676,41.68,aprobada,\N
1178,1563,2026-03-09,personal,21884.23,12,reforma,596,21.22,rechazada,score_crediticio_bajo
1179,1567,2025-07-03,vehiculo,8968.6,60,liquidez,786,0,aprobada,\N
1180,1567,2026-02-20,personal,11820.52,60,reforma,751,23.15,aprobada,\N
1181,1568,2023-12-27,personal,27825.83,60,consumo,626,39.44,aprobada,\N
1182,1568,2023-08-11,personal,26466.69,36,vehiculo,641,12.87,aprobada,\N
1183,1569,2023-10-12,vehiculo,12913.83,60,consumo,664,61.91,rechazada,endeudamiento_elevado
1184,1570,2023-04-24,personal,15641.95,12,liquidez,803,21.09,aprobada,\N
1185,1574,2025-03-01,personal,3968.19,12,vivienda,679,30.48,aprobada,\N
1186,1574,2026-06-11,vehiculo,12944.77,84,vehiculo,688,4.0,aprobada,\N
1187,1575,2025-03-18,personal,17035.87,48,reforma,634,31.18,aprobada,\N
1188,1575,2025-02-20,personal,5494.31,60,reforma,685,25.64,aprobada,\N
1189,1576,2023-11-06,hipotecario,187963.72,360,liquidez,756,29.91,rechazada,criterios_riesgo
1190,1580,2023-01-22,personal,11927.13,60,consumo,588,38.57,rechazada,score_crediticio_bajo
1191,1581,2024-10-13,personal,9515.76,36,consumo,747,29.77,aprobada,\N
1192,1583,2025-10-26,personal,19625.74,60,vivienda,780,19.4,aprobada,\N
1193,1584,2024-12-29,vehiculo,11567.54,72,consumo,783,26.14,aprobada,\N
1194,1588,2025-05-03,personal,27590.33,36,reforma,615,38.72,rechazada,ingresos_insuficientes
1195,1588,2025-07-30,vehiculo,17822.4,72,liquidez,640,45.66,rechazada,ingresos_insuficientes
1196,1588,2023-06-18,personal,25720.98,24,vehiculo,638,35.11,rechazada,ingresos_insuficientes
1197,1592,2024-06-03,hipotecario,113959.76,180,reforma,668,60.95,rechazada,endeudamiento_elevado
1198,1592,2024-08-29,vehiculo,13104.4,84,vivienda,660,16.88,aprobada,\N
1199,1593,2023-11-12,hipotecario,153253.92,300,liquidez,735,56.66,rechazada,endeudamiento_elevado
1200,1593,2024-07-26,personal,3702.15,60,liquidez,748,31.62,aprobada,\N
1201,1595,2024-12-16,vehiculo,27334.29,60,vivienda,501,50.12,rechazada,score_crediticio_bajo
1202,1597,2023-12-05,vehiculo,12233.45,60,vehiculo,653,59.93,rechazada,endeudamiento_elevado
1203,1598,2025-06-14,personal,7378.08,24,vivienda,770,14.0,aprobada,\N
1204,1600,2025-07-20,personal,6774.26,12,vivienda,950,23.98,aprobada,\N
1205,1601,2025-08-07,hipotecario,291746.5,240,vehiculo,832,33.57,aprobada,\N
1206,1601,2024-01-14,personal,7291.57,60,vivienda,801,12.42,aprobada,\N
1207,1602,2025-11-15,hipotecario,158000.43,180,reforma,768,59.47,rechazada,endeudamiento_elevado
1208,1605,2024-01-20,vehiculo,39637.17,36,vehiculo,723,37.05,aprobada,\N
1209,1606,2026-06-09,personal,10236.66,12,liquidez,681,24.61,aprobada,\N
1210,1608,2023-04-07,personal,3623.01,48,reforma,563,54.4,rechazada,score_crediticio_bajo
1211,1608,2026-05-11,vehiculo,23267.31,48,consumo,646,33.38,rechazada,ingresos_insuficientes
1212,1609,2026-05-25,vehiculo,12717.49,36,reforma,805,41.27,aprobada,\N
1213,1611,2023-04-08,hipotecario,177101.27,240,liquidez,668,49.61,rechazada,criterios_riesgo
1214,1611,2025-06-17,personal,6533.82,60,reforma,671,59.37,rechazada,endeudamiento_elevado
1215,1613,2024-08-07,personal,6501.33,36,vehiculo,672,23.6,rechazada,ingresos_insuficientes
1216,1618,2026-05-03,personal,25006.26,36,vehiculo,648,11.2,aprobada,\N
1217,1619,2024-09-20,hipotecario,251105.12,180,consumo,643,55.45,rechazada,endeudamiento_elevado
1218,1620,2025-08-09,personal,26738.47,36,vivienda,812,27.0,aprobada,\N
1219,1621,2023-08-25,personal,26777.06,36,reforma,678,29.0,aprobada,\N
1220,1625,2026-04-04,personal,15108.66,24,vivienda,519,15.95,rechazada,score_crediticio_bajo
1221,1627,2024-04-09,personal,7096.84,12,vivienda,596,41.87,rechazada,score_crediticio_bajo
1222,1629,2023-05-22,vehiculo,44363.41,84,vivienda,628,45.07,rechazada,ingresos_insuficientes
1223,1630,2026-06-27,hipotecario,177633.78,300,consumo,433,95,rechazada,score_crediticio_bajo
1224,1630,2026-06-23,vehiculo,26144.79,48,reforma,573,51.17,rechazada,score_crediticio_bajo
1225,1632,2026-06-26,vehiculo,34237.77,36,consumo,633,48.93,aprobada,\N
1226,1635,2024-02-24,vehiculo,24754.9,60,reforma,678,49.34,aprobada,\N
1227,1639,2025-12-20,vehiculo,30053.3,60,reforma,694,0,aprobada,\N
1228,1639,2025-02-06,personal,28871.13,24,vehiculo,719,30.63,aprobada,\N
1229,1640,2023-11-26,vehiculo,35475.31,48,vivienda,833,20.32,aprobada,\N
1230,1641,2023-04-30,vehiculo,30548.56,72,vehiculo,564,57.42,rechazada,score_crediticio_bajo
1231,1643,2023-08-20,hipotecario,251077.15,240,liquidez,624,70.19,rechazada,endeudamiento_elevado
1232,1643,2024-01-13,hipotecario,138547.92,240,vivienda,754,31.19,rechazada,criterios_riesgo
1233,1644,2025-07-01,personal,21396.75,36,consumo,708,34.12,aprobada,\N
1234,1644,2025-03-08,vehiculo,10194.44,60,reforma,674,24.64,aprobada,\N
1235,1646,2026-02-18,personal,5657.02,48,vehiculo,677,30.55,aprobada,\N
1236,1649,2024-03-30,personal,18931.63,48,reforma,766,41.63,aprobada,\N
1237,1649,2024-01-22,personal,14091.23,60,consumo,775,39.91,aprobada,\N
1238,1650,2024-10-17,vehiculo,9617.44,36,vehiculo,868,28.5,aprobada,\N
1239,1653,2024-02-12,personal,7302.0,60,reforma,749,31.37,aprobada,\N
1240,1654,2024-06-10,vehiculo,27191.27,72,vivienda,753,33.63,aprobada,\N
1241,1655,2024-06-04,hipotecario,83240.58,300,consumo,797,43.97,rechazada,criterios_riesgo
1242,1660,2025-11-19,personal,21780.74,60,reforma,691,28.7,aprobada,\N
1243,1662,2026-06-15,vehiculo,35933.11,72,liquidez,724,24.59,aprobada,\N
1244,1663,2026-03-26,vehiculo,31394.59,48,reforma,779,39.25,aprobada,\N
1245,1664,2023-07-05,vehiculo,18271.74,84,vivienda,633,30.5,aprobada,\N
1246,1665,2023-11-04,personal,14081.61,48,consumo,747,20.31,aprobada,\N
1247,1665,2024-06-18,personal,16377.85,12,consumo,703,12.51,aprobada,\N
1248,1668,2024-09-16,personal,12936.87,48,vehiculo,686,23.5,aprobada,\N
1249,1670,2025-06-13,hipotecario,279186.65,240,consumo,755,26.06,aprobada,\N
1250,1670,2025-07-17,personal,7136.84,48,vivienda,817,25.17,aprobada,\N
1251,1672,2024-09-24,personal,10902.19,12,vehiculo,693,24.81,aprobada,\N
1252,1672,2024-06-30,personal,4120.5,24,consumo,728,25.84,aprobada,\N
1253,1673,2025-04-13,personal,10785.64,60,vehiculo,763,19.76,aprobada,\N
1254,1673,2025-04-14,personal,13066.54,36,reforma,765,41.39,aprobada,\N
1255,1673,2025-12-21,personal,3080.98,60,liquidez,754,6.39,aprobada,\N
1256,1674,2023-02-11,vehiculo,16480.17,36,reforma,702,36.54,aprobada,\N
1257,1679,2023-04-23,vehiculo,15633.42,36,reforma,725,11.64,aprobada,\N
1258,1679,2025-09-29,personal,17433.67,48,vivienda,705,27.11,aprobada,\N
1259,1683,2025-03-25,personal,18726.66,24,liquidez,782,36.38,aprobada,\N
1260,1683,2023-12-02,hipotecario,181636.88,360,liquidez,705,22.43,aprobada,\N
1261,1684,2024-08-05,personal,1668.07,36,consumo,601,33.3,rechazada,score_crediticio_bajo
1262,1684,2023-12-11,personal,20701.45,36,vivienda,555,36.86,rechazada,score_crediticio_bajo
1263,1684,2025-09-25,hipotecario,102981.01,300,vehiculo,440,72.69,rechazada,score_crediticio_bajo
1264,1685,2025-10-15,hipotecario,298259.92,300,vivienda,568,34.9,rechazada,score_crediticio_bajo
1265,1686,2024-11-12,personal,29886.63,48,vivienda,694,35.38,aprobada,\N
1266,1688,2025-05-17,personal,11001.26,36,vehiculo,734,21.39,aprobada,\N
1267,1689,2023-11-04,personal,6387.57,48,vehiculo,778,29.76,aprobada,\N
1268,1696,2026-04-25,personal,22751.76,12,liquidez,702,19.72,aprobada,\N
1269,1696,2026-01-15,personal,3186.3,36,reforma,661,41.45,aprobada,\N
1270,1697,2023-09-25,personal,20181.93,36,consumo,833,21.74,aprobada,\N
1271,1697,2024-06-24,personal,11930.35,60,reforma,804,15.63,aprobada,\N
1272,1700,2026-05-17,vehiculo,15330.12,36,reforma,737,27.67,aprobada,\N
1273,1701,2024-02-19,hipotecario,141298.21,360,liquidez,474,95,rechazada,score_crediticio_bajo
1274,1701,2026-03-13,vehiculo,43766.42,72,reforma,515,45.31,rechazada,score_crediticio_bajo
1275,1701,2024-10-05,personal,28795.88,24,liquidez,489,45.21,rechazada,score_crediticio_bajo
1276,1704,2025-01-14,personal,4611.47,12,reforma,629,38.08,aprobada,\N
1277,1704,2023-06-24,personal,15812.13,60,vehiculo,651,35.35,aprobada,\N
1278,1706,2023-11-14,personal,6182.7,48,vehiculo,699,39.53,rechazada,ingresos_insuficientes
1279,1706,2024-06-04,hipotecario,173110.26,300,vehiculo,667,68.27,rechazada,endeudamiento_elevado
1280,1707,2025-07-13,hipotecario,294540.18,180,liquidez,658,77.94,rechazada,endeudamiento_elevado
1281,1708,2023-06-11,personal,27119.85,12,reforma,792,0.44,aprobada,\N
1282,1709,2026-05-04,hipotecario,108708.08,240,consumo,657,15.09,aprobada,\N
1283,1709,2025-06-06,hipotecario,177469.7,240,liquidez,701,16.32,aprobada,\N
1284,1711,2026-02-18,vehiculo,25931.19,72,consumo,712,27.95,aprobada,\N
1285,1713,2023-04-23,personal,28119.87,12,vehiculo,522,22.69,rechazada,score_crediticio_bajo
1286,1713,2025-03-27,hipotecario,268687.52,360,liquidez,523,35.28,rechazada,score_crediticio_bajo
1287,1715,2026-06-12,personal,22164.25,24,liquidez,765,20.18,aprobada,\N
1288,1716,2025-03-06,hipotecario,179606.78,360,consumo,782,30.97,aprobada,\N
1289,1716,2024-08-02,vehiculo,34666.15,48,consumo,787,24.91,aprobada,\N
1290,1717,2025-12-16,personal,18999.35,48,consumo,568,30.32,rechazada,score_crediticio_bajo
1291,1721,2023-08-01,personal,25244.45,12,vehiculo,632,22.52,rechazada,ingresos_insuficientes
1292,1722,2025-10-27,personal,7743.84,36,liquidez,755,21.07,aprobada,\N
1293,1723,2023-10-14,personal,28443.82,12,liquidez,687,33.47,aprobada,\N
1294,1726,2025-08-17,personal,27694.39,48,reforma,745,24.38,aprobada,\N
1295,1728,2026-03-08,personal,23450.84,12,vehiculo,727,4.17,aprobada,\N
1296,1733,2024-07-31,hipotecario,114870.59,240,liquidez,742,27.01,aprobada,\N
1297,1734,2023-07-13,vehiculo,24535.57,36,reforma,746,7.51,aprobada,\N
1298,1736,2026-04-02,personal,21940.36,24,vehiculo,738,40.2,aprobada,\N
1299,1736,2025-11-26,personal,28689.59,60,consumo,749,4.66,aprobada,\N
1300,1737,2026-02-12,vehiculo,32133.43,48,vehiculo,702,19.22,aprobada,\N
1301,1738,2025-12-13,hipotecario,211976.0,300,consumo,689,19.45,aprobada,\N
1302,1739,2026-05-10,personal,11120.61,36,vehiculo,670,0,aprobada,\N
1303,1740,2023-07-11,hipotecario,305195.13,300,vehiculo,758,16.53,aprobada,\N
1304,1740,2024-03-19,hipotecario,217340.05,300,reforma,747,48.87,aprobada,\N
1305,1742,2026-03-08,personal,25652.67,60,liquidez,660,9.37,aprobada,\N
1306,1744,2025-05-30,personal,10560.45,24,vivienda,630,44.79,aprobada,\N
1307,1744,2024-07-19,personal,9820.15,48,vivienda,698,25.41,aprobada,\N
1308,1745,2025-09-28,vehiculo,36218.91,60,vivienda,763,15.25,aprobada,\N
1309,1749,2023-09-18,hipotecario,273599.47,240,reforma,806,37.95,aprobada,\N
1310,1749,2023-01-28,vehiculo,13590.07,36,vehiculo,758,48.91,aprobada,\N
1311,1749,2025-01-07,vehiculo,41054.18,84,reforma,761,11.92,aprobada,\N
1312,1757,2025-01-24,vehiculo,18739.46,60,consumo,724,17.53,aprobada,\N
1313,1758,2025-06-17,personal,21092.02,12,consumo,579,30.79,rechazada,score_crediticio_bajo
