id_cliente,fecha_alta,fecha_nacimiento,genero,estado_civil,nivel_estudios,situacion_laboral,antiguedad_laboral_anios,ingresos_mensuales,num_dependientes,tipo_vivienda,provincia,estado_cliente
1329,2020-10-02,1996-11-20,hombre,casado,bachillerato,empleado,0,1689.96,0,familiar,Sevilla,activo
1330,2026-05-12,1944-04-19,mujer,casado,universitario,empleado,5.4,1143.85,0,hipotecada,Valencia,activo
1331,2006-04-14,1967-12-06,mujer,viudo,bachillerato,empleado,18.4,3804.76,4,familiar,Murcia,activo
1332,2007-07-29,1976-08-03,hombre,viudo,universitario,empleado,4.2,1373.92,1,propia,Vizcaya,activo
1333,2017-08-07,1960-07-31,mujer,viudo,bachillerato,empleado,4.3,1634.3,0,hipotecada,Murcia,activo
1334,2025-06-06,1991-01-22,hombre,soltero,formacion_profesional,empleado,2.9,2147.06,0,alquiler,Málaga,activo
1335,2012-09-04,1966-07-22,hombre,casado,universitario,empleado,9.8,1556.69,1,alquiler,Murcia,activo
1336,2024-10-31,1988-10-29,hombre,viudo,secundaria,empleado,9.5,1602.37,0,hipotecada,Barcelona,activo
1337,2017-10-27,1980-03-19,hombre,viudo,bachillerato,empleado,8.6,2545.78,1,propia,Murcia,activo
1338,2022-04-13,1975-08-27,hombre,viudo,universitario,empleado,4.7,2058.76,2,alquiler,Sevilla,activo
1339,2020-05-13,1965-08-11,hombre,soltero,posgrado,empleado,0,1351.56,1,hipotecada,A Coruña,activo
1340,2010-07-22,1989-04-28,hombre,divorciado,formacion_profesional,empleado,4.6,2168.61,4,hipotecada,Madrid,activo
1341,2013-11-16,1959-11-06,hombre,viudo,posgrado,empleado,17.1,2487.58,1,hipotecada,Barcelona,activo
1342,2019-07-26,1992-01-05,hombre,soltero,universitario,autonomo,9.9,1284.8,0,alquiler,Málaga,activo
1343,2023-10-13,2000-11-05,hombre,divorciado,bachillerato,empleado,4.2,3906.33,0,hipotecada,A Coruña,activo
1344,2012-11-05,1984-12-24,hombre,soltero,universitario,empleado,7.1,2278.83,1,hipotecada,Vizcaya,activo
1345,2022-03-17,1996-09-12,mujer,divorciado,posgrado,empleado,2.6,1917.7,1,familiar,Málaga,activo
1346,2022-08-15,1984-02-20,mujer,casado,universitario,empleado,2.7,4284.19,0,familiar,Málaga,activo
1347,2017-11-23,1986-03-07,mujer,casado,bachillerato,estudiante,0,1028.21,2,propia,Zaragoza,activo
1348,2025-01-16,1990-10-30,mujer,divorciado,secundaria,jubilado,\N,1749.17,4,propia,Madrid,activo
1349,2007-11-24,1959-11-15,hombre,divorciado,universitario,empleado,6.9,3052.15,0,hipotecada,Zaragoza,activo
1350,2024-12-07,1997-04-24,mujer,viudo,posgrado,desempleado,1.8,1540.93,0,propia,A Coruña,activo
1351,2017-09-16,1983-03-09,mujer,viudo,bachillerato,empleado,10.0,2764.3,0,alquiler,Murcia,activo
1352,2023-12-08,1993-06-29,hombre,divorciado,universitario,jubilado,\N,1949.3,1,propia,Zaragoza,activo
1353,2013-09-13,1984-12-09,mujer,casado,secundaria,empleado,10.0,2277.77,0,propia,Málaga,activo
1354,2011-07-27,1954-11-09,mujer,viudo,universitario,empleado,10.6,1843.02,0,alquiler,Madrid,activo
1355,2017-05-21,1982-06-14,mujer,divorciado,formacion_profesional,desempleado,1.3,1501.37,2,alquiler,Madrid,activo
1356,2019-07-04,1969-05-16,otro,divorciado,bachillerato,autonomo,16.9,2422.98,0,alquiler,Valencia,activo
1357,2026-03-31,1979-12-26,hombre,viudo,universitario,empleado,15.8,1334.69,3,hipotecada,Valencia,activo
1358,2018-12-27,1981-04-13,hombre,casado,posgrado,desempleado,1.9,1078.6,0,propia,Sevilla,activo
1359,2010-09-09,1983-03-22,mujer,viudo,universitario,empleado,14.7,1903.63,2,propia,Murcia,activo
1360,2018-09-06,1962-08-23,hombre,casado,posgrado,empleado,7.0,2889.03,1,hipotecada,Vizcaya,activo
1361,2021-01-21,1992-02-19,hombre,soltero,secundaria,empleado,14.7,1443.97,0,hipotecada,Valencia,activo
1362,2016-07-11,1995-07-28,mujer,soltero,universitario,empleado,10.3,4600.2,2,alquiler,Murcia,activo
1363,2025-07-14,1989-01-17,mujer,viudo,bachillerato,empleado,8.4,3543.69,0,hipotecada,Valencia,activo
1364,2016-05-06,1986-01-08,mujer,divorciado,formacion_profesional,estudiante,0,837.25,1,hipotecada,Málaga,activo
1365,2010-09-18,1979-07-02,hombre,soltero,universitario,jubilado,\N,1705.31,0,propia,Barcelona,activo
1366,2010-06-03,1991-05-18,mujer,soltero,universitario,empleado,7.4,2079.29,1,familiar,Barcelona,activo
1367,2024-03-06,1970-11-11,hombre,divorciado,universitario,empleado,13.9,2964.95,0,propia,Zaragoza,activo
1368,2016-01-30,1979-05-06,hombre,casado,formacion_profesional,empleado,7.4,1521.61,2,alquiler,Málaga,activo
1369,2024-09-19,1980-09-01,hombre,divorciado,formacion_profesional,autonomo,11.3,4063.89,1,alquiler,Madrid,activo
1370,2016-04-07,1962-01-25,hombre,casado,secundaria,desempleado,1.5,241.48,3,alquiler,Alicante,activo
1371,2018-09-24,1981-05-25,mujer,casado,formacion_profesional,autonomo,0,1175.71,0,hipotecada,Sevilla,activo
1372,2014-04-16,1968-01-20,hombre,viudo,secundaria,empleado,15.7,2026.66,0,alquiler,Vizcaya,activo
1373,2005-08-16,1961-04-23,hombre,viudo,bachillerato,autonomo,13.5,6950.1,0,propia,Zaragoza,activo
1374,2018-09-10,1991-09-07,hombre,divorciado,universitario,empleado,13.8,1331.0,2,familiar,Madrid,activo
1375,2012-05-14,1988-07-26,mujer,soltero,secundaria,empleado,7.8,1932.23,2,alquiler,Sevilla,activo
1376,2006-11-17,1985-08-06,hombre,casado,posgrado,empleado,4.2,3067.6,3,alquiler,Vizcaya,activo
1377,2017-08-20,1998-06-26,hombre,divorciado,universitario,autonomo,8.0,1562.57,1,hipotecada,Madrid,activo
1378,2025-10-25,1969-09-12,hombre,divorciado,universitario,empleado,8.3,3646.94,1,familiar,Alicante,activo
1379,2024-06-06,1989-01-22,hombre,casado,universitario,autonomo,19,3747.15,0,alquiler,Valencia,activo
1380,2011-11-09,1980-06-22,hombre,soltero,secundaria,autonomo,11.5,2004.81,3,hipotecada,Murcia,activo
1381,2018-09-02,1969-09-02,mujer,casado,secundaria,empleado,13.9,2616.62,1,alquiler,Madrid,activo
1382,2005-06-21,1980-12-03,hombre,casado,universitario,autonomo,14.3,5933.16,0,propia,Alicante,activo
1383,2019-03-04,1981-01-17,mujer,soltero,posgrado,empleado,9.1,2900.85,2,alquiler,Valencia,activo
1384,2008-11-01,1959-08-20,mujer,casado,universitario,autonomo,2.8,3158.26,0,hipotecada,Sevilla,activo
1385,2024-12-14,1977-09-19,mujer,casado,universitario,empleado,4.6,4093.79,0,alquiler,Barcelona,activo
1386,2025-02-10,2002-08-12,hombre,soltero,bachillerato,empleado,5,2115.62,1,hipotecada,Valencia,inactivo
1387,2008-06-02,1979-08-24,hombre,soltero,universitario,empleado,10.4,2321.51,3,alquiler,Madrid,activo
1388,2026-05-02,2007-10-22,mujer,soltero,universitario,empleado,0,5068.09,0,hipotecada,Sevilla,activo
1389,2018-08-11,1980-11-03,mujer,viudo,universitario,empleado,0.1,1972.65,1,alquiler,Sevilla,activo
1390,2023-09-19,1994-07-28,mujer,viudo,universitario,empleado,5.9,2816.62,0,hipotecada,A Coruña,activo
1391,2008-02-08,1971-05-14,hombre,divorciado,bachillerato,empleado,2.2,1330.05,1,propia,Alicante,activo
1392,2021-07-23,1984-11-15,otro,soltero,universitario,empleado,6.5,2053.72,0,alquiler,Alicante,activo
1393,2025-05-20,2000-09-20,mujer,divorciado,formacion_profesional,empleado,7,2801.11,1,propia,Vizcaya,activo
1394,2023-12-31,1976-10-15,mujer,casado,formacion_profesional,empleado,13.4,2037.7,2,alquiler,Vizcaya,activo
1395,2016-12-21,1972-09-04,hombre,casado,secundaria,empleado,10.0,2694.9,1,hipotecada,Madrid,activo
1396,2005-11-17,1979-11-09,hombre,divorciado,formacion_profesional,empleado,9.4,1559.61,0,propia,Sevilla,activo
1397,2017-06-18,1954-09-11,mujer,casado,universitario,empleado,7.0,2462.38,1,hipotecada,Málaga,activo
1398,2017-05-30,1972-05-07,mujer,divorciado,universitario,empleado,0,3343.58,2,propia,Zaragoza,activo
1399,2023-04-30,1988-02-18,hombre,viudo,posgrado,empleado,8.5,6262.69,0,familiar,Barcelona,activo
1400,2010-05-14,1991-08-06,hombre,divorciado,posgrado,empleado,6.4,2449.22,0,alquiler,Málaga,activo
1401,2013-10-28,1971-06-09,hombre,soltero,formacion_profesional,empleado,11.9,3772.35,2,hipotecada,Valencia,activo
1402,2018-05-26,1960-08-22,mujer,casado,bachillerato,empleado,14.4,2153.75,0,propia,Sevilla,activo
1403,2011-08-13,1978-07-29,mujer,divorciado,formacion_profesional,empleado,13.9,1192.71,1,propia,Alicante,activo
1404,2016-12-26,1986-03-04,hombre,soltero,secundaria,empleado,9.0,3380.29,2,propia,Valencia,activo
1405,2025-09-07,2002-05-27,hombre,divorciado,universitario,empleado,0,2719.86,3,alquiler,Sevilla,activo
1406,2021-09-09,1996-07-01,hombre,divorciado,secundaria,empleado,2.7,1312.95,0,propia,Vizcaya,activo
1407,2018-06-05,1990-05-18,hombre,soltero,bachillerato,empleado,11.2,1965.3,2,alquiler,Málaga,activo
1408,2025-03-11,2006-08-09,mujer,soltero,universitario,empleado,1,1450.53,1,hipotecada,Barcelona,activo
1409,2018-12-27,1990-09-12,hombre,soltero,universitario,empleado,10.3,1645.74,1,alquiler,Barcelona,activo
1410,2016-09-09,1986-08-06,hombre,viudo,formacion_profesional,jubilado,\N,1407.28,4,hipotecada,Vizcaya,activo
1411,2017-03-09,1960-10-28,hombre,divorciado,formacion_profesional,empleado,10.7,2067.45,0,hipotecada,Sevilla,activo
1412,2023-03-21,1962-10-27,hombre,viudo,bachillerato,desempleado,0.6,526.36,1,propia,Alicante,activo
1413,2006-12-19,1983-10-20,hombre,casado,universitario,autonomo,13.7,2474.89,1,propia,A Coruña,activo
1414,2010-10-06,1961-09-09,mujer,soltero,universitario,estudiante,0,394.44,3,propia,Vizcaya,activo
1415,2024-01-29,1993-08-30,hombre,divorciado,bachillerato,empleado,8.7,2638.12,1,alquiler,Málaga,activo
1416,2022-06-01,1979-10-11,hombre,viudo,formacion_profesional,empleado,2.4,3908.71,0,hipotecada,Zaragoza,activo
1417,2007-11-02,1979-10-08,hombre,viudo,universitario,jubilado,\N,1701.07,0,hipotecada,Barcelona,activo
1418,2026-05-25,2008-04-21,mujer,divorciado,posgrado,empleado,0,1307.66,0,propia,Zaragoza,activo
1419,2026-06-15,2007-05-12,hombre,casado,universitario,empleado,1,3567.17,4,hipotecada,Sevilla,inactivo
1420,2021-01-07,1991-10-04,mujer,soltero,bachillerato,empleado,8.0,2006.2,1,familiar,A Coruña,inactivo
1421,2020-09-20,2002-06-25,hombre,viudo,universitario,autonomo,6,10218.87,1,alquiler,Valencia,activo
1422,2025-01-07,1987-09-18,mujer,soltero,universitario,empleado,9.1,2064.87,1,alquiler,Madrid,activo
1423,2020-09-08,1995-07-24,mujer,viudo,formacion_profesional,empleado,7.4,2637.68,0,hipotecada,Zaragoza,inactivo
1424,2007-09-21,1965-01-03,mujer,soltero,secundaria,empleado,5.4,1966.25,1,alquiler,Valencia,activo
1425,2017-10-28,1995-01-29,mujer,soltero,bachillerato,autonomo,9.6,1656.78,0,alquiler,A Coruña,activo
1426,2023-04-18,1998-12-08,mujer,viudo,secundaria,empleado,7.6,1368.44,0,hipotecada,Málaga,activo
1427,2019-12-07,1982-11-13,hombre,soltero,secundaria,empleado,8.6,4454.45,1,alquiler,Alicante,activo
1428,2024-04-16,1992-07-18,mujer,viudo,posgrado,empleado,7.4,1354.57,0,hipotecada,Alicante,activo
1429,2012-09-11,1967-06-29,hombre,viudo,secundaria,jubilado,\N,1580.75,0,familiar,A Coruña,activo
1430,2015-05-12,1966-07-10,mujer,divorciado,formacion_profesional,jubilado,\N,1281.32,0,propia,Zaragoza,activo
1431,2005-11-03,1957-04-28,mujer,soltero,bachillerato,empleado,6.5,2182.58,0,propia,Málaga,activo
1432,2007-08-09,1966-11-11,hombre,viudo,formacion_profesional,empleado,10.1,2496.01,1,hipotecada,A Coruña,activo
1433,2025-08-11,2007-08-15,mujer,divorciado,secundaria,empleado,0,1389.09,1,hipotecada,Zaragoza,activo
1434,2026-05-14,2007-09-29,mujer,soltero,universitario,empleado,0,2176.4,3,hipotecada,Málaga,activo
1435,2009-07-22,1985-06-13,hombre,divorciado,posgrado,empleado,5.2,1499.48,1,propia,Sevilla,activo
1436,2014-01-29,1984-03-13,mujer,divorciado,bachillerato,empleado,7.0,2163.79,0,hipotecada,Alicante,activo
1437,2009-03-07,1973-06-19,mujer,casado,posgrado,empleado,10.1,1982.31,3,hipotecada,Zaragoza,activo
1438,2026-03-06,2007-11-13,mujer,soltero,universitario,empleado,0,1784.3,1,propia,Zaragoza,activo
1439,2023-11-05,1981-02-28,hombre,divorciado,universitario,empleado,6.1,1058.85,3,alquiler,A Coruña,activo
1440,2023-05-08,1994-09-19,otro,divorciado,universitario,empleado,11.7,1997.52,0,propia,Madrid,activo
1441,2025-10-12,1989-02-15,mujer,soltero,secundaria,estudiante,0,501.97,0,alquiler,Vizcaya,activo
1442,2011-02-08,1990-11-23,mujer,casado,universitario,autonomo,11.6,1618.26,1,propia,Zaragoza,activo
1443,2013-10-08,1972-03-01,mujer,soltero,secundaria,estudiante,0,487.95,1,alquiler,A Coruña,activo
1444,2005-09-03,1980-01-22,hombre,viudo,secundaria,empleado,13.2,2191.6,0,hipotecada,Madrid,activo
1445,2015-09-10,1987-07-31,hombre,viudo,formacion_profesional,empleado,9.5,1576.94,2,propia,Madrid,activo
1446,2021-09-04,2000-02-22,mujer,casado,universitario,estudiante,0,579.45,0,familiar,Barcelona,activo
1447,2011-12-17,1993-10-31,mujer,casado,bachillerato,empleado,9.8,1778.19,0,propia,Alicante,activo
1448,2008-03-26,1984-06-23,mujer,divorciado,formacion_profesional,empleado,7.1,1401.17,2,hipotecada,Murcia,activo
1449,2017-08-29,1991-03-31,hombre,soltero,universitario,empleado,4.1,1743.27,0,hipotecada,Málaga,activo
1450,2012-03-29,1993-09-18,mujer,divorciado,secundaria,jubilado,\N,1574.52,0,propia,Barcelona,activo
1451,2024-03-25,1993-05-07,mujer,viudo,bachillerato,autonomo,11.0,4385.74,2,alquiler,Vizcaya,bloqueado
1452,2014-06-14,1969-07-20,hombre,soltero,posgrado,empleado,6.3,3745.04,0,propia,Madrid,activo
1453,2011-07-17,1967-10-23,mujer,casado,formacion_profesional,empleado,6.5,2308.07,1,familiar,Valencia,activo
1454,2022-08-14,1979-03-22,hombre,casado,universitario,empleado,3.0,1501.1,3,alquiler,Zaragoza,activo
1455,2014-09-07,1984-02-11,hombre,casado,universitario,empleado,9.6,3006.28,0,propia,Madrid,activo
1456,2017-04-21,1986-06-21,hombre,soltero,bachillerato,empleado,5.9,1745.67,0,propia,Madrid,activo
1457,2021-12-14,1997-06-19,mujer,casado,universitario,jubilado,\N,2040.53,2,propia,Murcia,activo
1458,2024-08-07,1994-09-07,hombre,divorciado,formacion_profesional,jubilado,\N,1259.04,2,familiar,Barcelona,activo
1459,2018-04-03,1990-09-24,mujer,casado,bachillerato,empleado,17,1785.2,2,propia,Barcelona,inactivo
1460,2026-05-18,1974-02-25,mujer,divorciado,formacion_profesional,empleado,8.9,3959.1,1,hipotecada,Málaga,activo
1461,2005-05-29,1980-04-15,hombre,soltero,formacion_profesional,empleado,11.7,950,0,alquiler,A Coruña,activo
1462,2018-05-25,1981-08-24,hombre,casado,bachillerato,empleado,10.5,2635.56,0,hipotecada,Madrid,activo
1463,2025-05-19,1995-04-21,hombre,divorciado,posgrado,jubilado,\N,1642.08,0,propia,Alicante,activo
1464,2010-01-15,1991-04-20,mujer,casado,formacion_profesional,empleado,6.7,2201.23,0,propia,Sevilla,activo
1465,2015-03-12,1971-01-06,hombre,soltero,universitario,empleado,14.1,1876.11,3,familiar,Valencia,activo
1466,2012-05-05,1969-08-11,hombre,casado,universitario,empleado,7.8,1243.85,0,alquiler,Madrid,activo
1467,2021-03-24,1979-05-17,otro,viudo,secundaria,estudiante,0,845.6,3,propia,Madrid,activo
1468,2012-06-30,1988-07-30,hombre,divorciado,formacion_profesional,jubilado,\N,1733.54,2,hipotecada,Málaga,activo
1469,2008-12-26,1985-07-30,hombre,soltero,secundaria,estudiante,0,1011.39,0,propia,Sevilla,activo
1470,2013-03-17,1985-06-27,hombre,viudo,secundaria,empleado,9.3,3363.02,1,familiar,Vizcaya,activo
1471,2008-08-29,1962-04-05,mujer,viudo,formacion_profesional,jubilado,\N,1785.86,0,propia,Alicante,activo
1472,2025-12-25,2006-11-29,hombre,soltero,posgrado,jubilado,\N,2545.4,3,hipotecada,Murcia,activo
1473,2024-02-25,1993-12-03,mujer,casado,formacion_profesional,empleado,3.0,3023.49,2,propia,Barcelona,activo
1474,2019-07-28,1994-10-13,hombre,divorciado,universitario,empleado,9.2,2166.13,2,hipotecada,Alicante,activo
1475,2008-06-02,1974-09-24,mujer,divorciado,bachillerato,jubilado,\N,2014.22,1,propia,Valencia,activo
1476,2013-12-19,1973-06-22,mujer,casado,universitario,autonomo,12.3,2011.74,0,propia,Valencia,activo
1477,2024-03-25,2004-11-05,mujer,casado,universitario,empleado,3,2539.4,2,alquiler,Málaga,activo
1478,2022-12-22,1962-09-04,hombre,soltero,bachillerato,empleado,6.5,1304.64,0,propia,Zaragoza,activo
1479,2009-05-26,1959-01-23,hombre,viudo,secundaria,autonomo,12.6,940.98,0,familiar,Murcia,activo
1480,2007-04-04,1958-04-19,hombre,viudo,universitario,autonomo,10.0,3538.8,0,hipotecada,A Coruña,bloqueado
1481,2006-10-19,1982-06-05,hombre,viudo,secundaria,empleado,13.0,2159.53,2,hipotecada,Alicante,activo
1482,2022-01-22,1970-04-12,mujer,divorciado,secundaria,jubilado,\N,1265.11,3,hipotecada,Murcia,bloqueado
1483,2012-05-16,1965-10-05,hombre,divorciado,universitario,estudiante,0,1083.6,0,hipotecada,Madrid,inactivo
1484,2014-07-22,1992-11-01,mujer,casado,formacion_profesional,empleado,6.6,4449.78,0,familiar,Barcelona,activo
1485,2005-08-14,1983-11-25,mujer,viudo,bachillerato,empleado,0,2279.24,0,alquiler,Barcelona,activo
1486,2009-06-10,1978-09-30,hombre,divorciado,universitario,empleado,15.5,3851.71,0,alquiler,Vizcaya,activo
1487,2005-05-01,1965-06-14,hombre,soltero,universitario,empleado,8.1,950,0,alquiler,Alicante,inactivo
1488,2012-11-26,1969-09-21,mujer,divorciado,secundaria,desempleado,4.5,809.88,0,hipotecada,Barcelona,activo
1489,2020-08-19,1982-12-27,mujer,divorciado,universitario,autonomo,19.7,4089.3,0,alquiler,Madrid,activo
1490,2013-03-01,1985-03-21,hombre,soltero,universitario,empleado,7.1,2244.28,2,hipotecada,A Coruña,activo
1491,2016-04-16,1972-02-02,mujer,soltero,universitario,empleado,11.7,1410.4,0,alquiler,Sevilla,activo
1492,2013-06-16,1977-05-25,hombre,casado,bachillerato,empleado,7.7,1391.33,1,hipotecada,A Coruña,activo
1493,2007-01-14,1976-09-22,mujer,divorciado,universitario,empleado,4.2,1170.11,2,propia,Vizcaya,activo
1494,2024-03-10,1975-11-26,hombre,soltero,bachillerato,jubilado,\N,1150.28,0,hipotecada,Murcia,activo
1495,2008-01-03,1973-05-11,hombre,viudo,universitario,empleado,4.5,1818.07,1,hipotecada,A Coruña,activo
1496,2011-05-15,1992-12-16,mujer,viudo,universitario,empleado,7.9,3063.04,2,alquiler,Madrid,bloqueado
1497,2021-10-11,1993-06-17,mujer,viudo,universitario,empleado,11.2,3273.77,0,hipotecada,Sevilla,activo
1498,2024-06-15,2006-03-12,hombre,soltero,universitario,empleado,2,1868.88,0,alquiler,Zaragoza,activo
1499,2008-01-24,1988-12-16,hombre,casado,posgrado,empleado,0,1649.29,2,propia,Vizcaya,activo
1500,2014-05-06,1958-11-14,hombre,soltero,universitario,empleado,0,1434.45,2,hipotecada,Zaragoza,activo
1501,2015-09-04,1978-12-08,mujer,viudo,universitario,empleado,13.1,1213.51,0,alquiler,Madrid,activo
1502,2013-10-28,1978-10-07,hombre,soltero,formacion_profesional,empleado,1.2,1829.97,0,propia,Vizcaya,activo
1503,2015-08-22,1966-04-17,hombre,divorciado,universitario,empleado,4.6,2075.49,3,alquiler,Zaragoza,activo
1504,2017-01-14,1987-11-01,mujer,soltero,bachillerato,empleado,7.9,2025.73,0,hipotecada,Málaga,activo
1505,2024-04-18,1978-03-15,hombre,casado,formacion_profesional,empleado,9.5,3294.44,0,propia,Barcelona,activo
1506,2024-11-23,1969-08-01,mujer,divorciado,secundaria,empleado,0,1618.59,2,propia,Vizcaya,activo
1507,2020-08-22,1998-06-14,mujer,casado,bachillerato,empleado,10,1403.73,1,familiar,Alicante,activo
1508,2005-04-24,1943-09-23,mujer,soltero,formacion_profesional,empleado,6.5,2579.67,2,hipotecada,Madrid,activo
1509,2013-12-22,1961-05-20,mujer,soltero,posgrado,jubilado,\N,1321.57,0,alquiler,Sevilla,activo
1510,2009-02-12,1979-11-09,hombre,divorciado,universitario,empleado,12.0,1565.85,2,alquiler,Sevilla,activo
1511,2026-06-27,1982-03-09,mujer,divorciado,secundaria,empleado,6.7,4195.92,0,hipotecada,A Coruña,activo
1512,2022-01-02,1981-04-11,hombre,divorciado,universitario,empleado,12.5,2265.22,2,alquiler,A Coruña,activo
1513,2021-02-12,1980-11-22,mujer,divorciado,formacion_profesional,empleado,5.4,1986.26,0,propia,Murcia,activo
1514,2013-05-19,1985-09-03,hombre,viudo,posgrado,empleado,15.3,2951.33,1,hipotecada,Madrid,activo
1515,2021-01-13,1974-07-26,hombre,soltero,bachillerato,jubilado,\N,2299.68,1,hipotecada,Zaragoza,activo
1516,2018-11-25,1978-03-01,mujer,divorciado,posgrado,empleado,0,1523.63,0,propia,Valencia,activo
1517,2006-07-05,1974-12-30,mujer,casado,posgrado,empleado,7.1,2980.03,3,alquiler,Madrid,activo
1518,2023-03-29,1980-10-15,mujer,casado,posgrado,empleado,12.0,2502.58,0,alquiler,Sevilla,activo
1519,2010-11-07,1989-11-24,mujer,soltero,bachillerato,empleado,8.8,2283.68,2,familiar,Málaga,activo
1520,2006-04-17,1982-09-08,mujer,casado,posgrado,empleado,4.8,1678.49,0,propia,Sevilla,activo
1521,2015-10-17,1970-05-23,hombre,divorciado,universitario,empleado,6.0,2381.89,0,alquiler,Murcia,activo
1522,2025-12-27,2006-05-11,hombre,viudo,bachillerato,empleado,2,2043.67,0,alquiler,Málaga,activo
1523,2022-11-22,1990-10-14,mujer,soltero,posgrado,jubilado,\N,1797.52,0,alquiler,Murcia,activo
1524,2017-10-23,1980-06-28,hombre,soltero,bachillerato,empleado,3.6,5218.47,3,hipotecada,Barcelona,activo
1525,2015-12-22,1990-01-12,mujer,divorciado,bachillerato,empleado,9.9,1573.89,2,hipotecada,Vizcaya,activo
1526,2015-05-05,1973-09-01,hombre,casado,bachillerato,empleado,2.4,1482.06,0,propia,Vizcaya,activo
1527,2022-11-24,1980-08-13,mujer,soltero,formacion_profesional,autonomo,19.0,4071.72,0,alquiler,Murcia,activo
1528,2023-08-10,1967-12-18,hombre,soltero,bachillerato,empleado,8.5,3309.79,4,alquiler,Vizcaya,activo
